loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.3496088446523011,0.0,0.10402619991465656
1.0,0.15,0.3521598325670773,0.0,0.1035356839693195
1.0,0.3,0.23879355282200224,0.0,0.3317785267719349
2.0,0.05,0.23043713591885215,0.0,0.33281287265341924
2.0,0.15,0.30582027952480323,0.0,0.14067886479381322
2.0,0.3,0.3135501223047762,0.0,0.13734604684282092
3.0,0.05,0.2391671014634477,0.0,0.33198232658848903
3.0,0.15,0.31836942362389553,0.0,0.13484589969410818
3.0,0.3,0.3181000367617683,0.0,0.13477316904181513
