loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,1.5703302257972603e-05,0.0,0.2018070320141224
1.0,0.15,1.7950735621424255e-05,0.0,0.2018466338782531
1.0,0.3,2.171376803715855e-05,0.0,0.2017647272765248
2.0,0.05,2.3109249528359355e-05,0.0,0.20174639972388086
2.0,0.15,2.3818939032101685e-05,0.0,0.20177231553964695
2.0,0.3,2.35729926105346e-05,0.0,0.2017089793984111
3.0,0.05,2.3020528919342633e-05,0.0,0.2017513974646166
3.0,0.15,2.453141804269475e-05,0.0,0.20175305567228377
3.0,0.3,2.639007810681988e-05,0.0,0.20182608469849447
