step,mean_belief,polarization_var,assortativity,share_extremes,mean_influence,var_influence,mean_cred_weighted_influence,influence_gini,elite_fraction,regime
0,0.29278796416504177,0.35351750339630406,-0.028043072942429928,0.11,0.022844774273345702,0.0005203495003173671,0.007811468245158797,0.5105208431382945,0.05,echo
1,0.2999088198972697,0.3439269042324626,0.00690322060759088,0.06,0.23811996246336342,0.013057696322457119,0.08070349674789766,0.22304596812145477,0.05,echo
2,0.30228513055029255,0.3402387173236153,0.017124640297917954,0.04,0.4025035967300435,0.034878511295227954,0.13602247767996706,0.20264624181337382,0.05,echo
3,0.30374475780432025,0.33881429550942527,0.02442832607060234,0.03,0.521759637304847,0.05804924643961417,0.17607943168467077,0.19408573651026984,0.05,echo
4,0.3038313649037984,0.33777479894255646,0.025971802043495595,0.03,0.60717124955889,0.07849445440990946,0.2047411676868241,0.18936299559736255,0.05,echo
5,0.3040231320034346,0.3374061409674491,0.025971802043495595,0.03,0.6683085431685903,0.09512431046468668,0.22523919496120345,0.1862841324124554,0.05,echo
6,0.30402296771602405,0.3371104391589486,0.025971802043495595,0.03,0.7117679301258738,0.10797385824910195,0.23981212421844764,0.18436165123722886,0.05,echo
7,0.30404148211433807,0.3369393226887144,0.025971802043495595,0.03,0.7427042737805484,0.11763991963204244,0.2501709890224384,0.18304310896511594,0.05,echo
8,0.3040175677070905,0.3368292323495902,0.025971802043495595,0.03,0.7647303954216828,0.12478482337347507,0.25754470758988846,0.1820772895359147,0.05,echo
9,0.3040538574603035,0.3367824699911454,0.025971802043495595,0.03,0.7804024963039098,0.130003138760285,0.2627760582121321,0.18139747691829314,0.05,echo
10,0.30407391630943753,0.33678094966484307,0.025971802043495595,0.03,0.791667280726255,0.1338209582337235,0.26654045780142005,0.18083033665528803,0.05,echo
11,0.3041195241056633,0.3367615201567474,0.021279036420992114,0.03,0.7997251407658652,0.13658678501397215,0.2692349323874995,0.18037901394572017,0.05,echo
12,0.3042052907310901,0.33679913644304554,0.021279036420992114,0.03,0.80547299618592,0.13857752014203487,0.2711429742185535,0.18002170651616026,0.05,echo
13,0.30426271738463007,0.33683428014317757,0.015945330296127488,0.03,0.8096754272642851,0.14004218444394684,0.27254677914242625,0.17971478308204383,0.05,echo
14,0.3043199205226612,0.33686160873383997,0.01618357838512565,0.03,0.8126730196438119,0.14109184460754015,0.2735411620127353,0.1794734890302675,0.05,echo
15,0.3043874992142576,0.3369104340562369,0.01626693558995032,0.03,0.8148705544515823,0.14186369649517405,0.2742720504412119,0.17926175108427828,0.05,echo
16,0.3044400046107473,0.3369599111442985,0.01626693558995032,0.03,0.8164900537416814,0.14243384979585044,0.27480658801469704,0.17908109882610673,0.05,echo
17,0.3044747181612289,0.3369870390119222,0.01626693558995032,0.03,0.8176730122455461,0.14285105829299208,0.2751948326477646,0.17893327516940474,0.05,echo
18,0.30451104434886067,0.3370133023036726,0.01626693558995032,0.03,0.8185479082215563,0.14316000130060064,0.27548196561653815,0.17881204060187458,0.05,echo
19,0.30454751026364774,0.3370463888208477,0.01626693558995032,0.03,0.8192169959528143,0.1433964142235498,0.27570132998773317,0.17870023463303908,0.05,echo
20,0.3045856355383178,0.33707548179574887,0.01626693558995032,0.03,0.8197196993861978,0.1435741635514517,0.27586695857665294,0.17860941007631553,0.05,echo
21,0.3046228758129808,0.3371055837790696,0.01626693558995032,0.03,0.820108177263983,0.1437115829302094,0.27599394538330096,0.17852822665994408,0.05,echo
22,0.30465605222414033,0.33713406267800167,0.01626693558995032,0.03,0.8204148943275187,0.14382007379807976,0.27609343913305834,0.17845490725075253,0.05,echo
23,0.3046850682792151,0.33715769324926825,0.01626693558995032,0.03,0.8206554647436398,0.14390517106517786,0.2761723176781079,0.17838893173062872,0.05,echo
24,0.30471613752584636,0.33718627312917526,0.01626693558995032,0.03,0.8208430527290075,0.14397159767395748,0.2762333883153616,0.17833896890634648,0.05,echo
25,0.3047498594883318,0.3372074504345217,0.01626693558995032,0.03,0.8209884289030654,0.14402306185318894,0.27628020273580056,0.17829473254392866,0.05,echo
26,0.3047751717494944,0.33723253639221407,0.01626693558995032,0.03,0.8211106005825566,0.14406630962701972,0.2763194277997809,0.17825359568067184,0.05,echo
27,0.30479566114462187,0.3372511415658274,0.01626693558995032,0.03,0.821212704180033,0.14410242994759703,0.27635193192685026,0.17821345404452557,0.05,echo
28,0.3048061111372658,0.33726164582353846,0.01626693558995032,0.03,0.8212987619685468,0.14413289288311362,0.27637946610304154,0.17817815102830636,0.05,echo
29,0.30482186803944017,0.3372762791612066,0.01626693558995032,0.03,0.8213710604651289,0.1441585044997798,0.2764028544456603,0.17814851318584715,0.05,echo
30,0.30483858185642865,0.3372912766412191,0.01626693558995032,0.03,0.8214314951324547,0.1441799139496912,0.27642179698618796,0.17812191580215242,0.05,echo
31,0.30485037547696964,0.33730253914504005,0.01626693558995032,0.03,0.8214868967332474,0.14419954120967757,0.27643952639196956,0.1780959014937382,0.05,echo
32,0.3048636217354051,0.3373147939159648,0.01626693558995032,0.03,0.8215362953158365,0.14421704947646705,0.27645522592394256,0.1780724767527454,0.05,echo
33,0.3048787745066437,0.3373283574908042,0.01626693558995032,0.03,0.8215753674745355,0.14423090055227117,0.27646740297126954,0.17805346978914172,0.05,echo
34,0.3048918928279442,0.33733935253323116,0.01626693558995032,0.03,0.8216132505106394,0.1442443291862029,0.27647960064537247,0.17803357564403627,0.05,echo
35,0.3049065071298541,0.3373519695505145,0.01626693558995032,0.03,0.8216453998878438,0.1442557324452619,0.2764899980296595,0.17801704722060008,0.05,echo
36,0.30491711567724705,0.3373619070608413,0.01626693558995032,0.03,0.8216726787968726,0.14426541085436984,0.2764985189801878,0.17800264665791246,0.05,echo
37,0.30492947695678785,0.33737322719847995,0.01626693558995032,0.03,0.8216982173658702,0.14427447026124907,0.27650680736886385,0.17798826906766096,0.05,echo
38,0.30494119560833777,0.3373821714823736,0.01626693558995032,0.03,0.8217198045950819,0.14428213089742947,0.2765134071296085,0.17797597244415542,0.05,echo
39,0.304950751112772,0.33739154823403483,0.01626693558995032,0.03,0.8217415893453661,0.1442898642962803,0.27652040814697043,0.17796357837351948,0.05,echo
40,0.3049597041029,0.3373998999749518,0.01626693558995032,0.03,0.8217578560985693,0.14429563907904655,0.27652544940426016,0.1779540245103388,0.05,echo
41,0.30496547728155476,0.33740513589704235,0.01626693558995032,0.03,0.8217729766402327,0.14430100746158922,0.27653007556331627,0.17794463096376545,0.05,echo
42,0.30497075880300484,0.3374096792508061,0.01626693558995032,0.03,0.8217867959911874,0.1443059150617074,0.2765343476437819,0.1779361134017077,0.05,echo
43,0.30497570976997734,0.33741482502287673,0.01626693558995032,0.03,0.8218013272660439,0.14431107775371046,0.27653892247170536,0.17792755862154763,0.05,echo
44,0.304981006053173,0.3374197192052905,0.01626693558995032,0.03,0.8218139956847978,0.1443155791034045,0.2765427935962396,0.17792023129610285,0.05,echo
45,0.3049858836688077,0.3374242759766796,0.01626693558995032,0.03,0.821825269815915,0.1443195850814178,0.2765462924843149,0.1779135751569578,0.05,echo
46,0.30499020193813264,0.33742848824213634,0.01626693558995032,0.03,0.8218346736036429,0.14432292696871613,0.2765492069545882,0.1779079109095936,0.05,echo
47,0.3049943763094278,0.33743249787609286,0.01626693558995032,0.03,0.8218440624622773,0.14432626436408177,0.27655221075315867,0.17790255336028338,0.05,echo
48,0.3049973855899011,0.3374351862358016,0.01626693558995032,0.03,0.8218523982813553,0.14432922753148072,0.27655475640820665,0.1778976679230459,0.05,echo
49,0.30500086368003143,0.33743854220399583,0.01626693558995032,0.03,0.8218610811045316,0.14433231458695242,0.276557524434174,0.17789264610284164,0.05,echo
50,0.30500344756489567,0.33744095609459146,0.01626693558995032,0.03,0.8218692543911359,0.14433522079263406,0.27656002276717945,0.1778878812013943,0.05,echo
51,0.30500613574313473,0.337443409603001,0.01626693558995032,0.03,0.8218760017026682,0.14433762011001067,0.27656213471777086,0.1778840660751655,0.05,echo
52,0.3050093164090122,0.3374456753079009,0.01626693558995032,0.03,0.8218821826807056,0.14433981824058262,0.276564035062943,0.17788050502433975,0.05,echo
53,0.30501075539584327,0.3374469996958371,0.01626693558995032,0.03,0.8218881599976566,0.14434194391537278,0.27656584678581136,0.17787689398246853,0.05,echo
54,0.3050124639860253,0.33744852441873613,0.01626693558995032,0.03,0.8218928737950445,0.14434362035002687,0.27656730497232823,0.17787400950842538,0.05,echo
55,0.305013770338473,0.3374497988715053,0.01626693558995032,0.03,0.8218978668157836,0.14434539638875182,0.2765688804757771,0.17787108255026055,0.05,echo
56,0.30501537236273546,0.337451324535522,0.01626693558995032,0.03,0.8219019158990704,0.1443468367044348,0.2765701207905265,0.17786879818153095,0.05,echo
57,0.30501678130988774,0.33745221994584523,0.01626693558995032,0.03,0.821905687149005,0.14434817815513246,0.2765712755156531,0.17786646720734595,0.05,echo
58,0.30501810764559467,0.3374534627110684,0.01626693558995032,0.03,0.8219089694963826,0.14434934576326808,0.2765722864693998,0.17786445122825767,0.05,echo
59,0.3050186766665699,0.3374540820870693,0.01626693558995032,0.03,0.8219123087849011,0.1443505335895397,0.27657330476271397,0.17786241792484206,0.05,echo
60,0.30501930842915714,0.33745458029374364,0.01626693558995032,0.03,0.8219155206705486,0.14435167614373845,0.27657431371160246,0.17786048526988069,0.05,echo
61,0.30502002733787903,0.3374553020798495,0.01626693558995032,0.03,0.8219185547025593,0.14435275558562402,0.27657525341988004,0.17785880144806257,0.05,echo
62,0.3050208030579128,0.3374559763544261,0.01626693558995032,0.03,0.8219211687903265,0.14435368563065387,0.2765760747527507,0.1778573525193944,0.05,echo
63,0.3050214348175557,0.33745667704236426,0.01626693558995032,0.03,0.8219235336185862,0.1443545270067887,0.2765768087353634,0.17785604873300173,0.05,echo
64,0.3050221459729167,0.3374572966719843,0.01626693558995032,0.03,0.8219259695260122,0.14435539367576242,0.2765775394718355,0.17785473382624573,0.05,echo
65,0.3050225924082299,0.337457707346055,0.01626693558995032,0.03,0.8219276109398221,0.1443559776254343,0.2765780359484727,0.1778537514006375,0.05,echo
66,0.3050229958612094,0.33745805105364046,0.01626693558995032,0.03,0.8219293353233629,0.14435659115748906,0.27657854156770845,0.17785279634389708,0.05,echo
67,0.3050231799326018,0.33745816686725705,0.01626693558995032,0.03,0.8219311669926974,0.14435724287500704,0.27657910071274494,0.17785180403980946,0.05,echo
68,0.30502319035902936,0.33745815482458746,0.01626693558995032,0.03,0.8219328216804952,0.1443578315844403,0.2765796094780517,0.17785089487089706,0.05,echo
69,0.3050234093925384,0.33745835027683424,0.01626693558995032,0.03,0.8219344639200727,0.14435841588747086,0.2765801039545787,0.17785003774998556,0.05,echo
70,0.30502325881241815,0.3374581825921449,0.01626693558995032,0.03,0.8219360767468369,0.14435898978820616,0.2765805998815117,0.1778492563206241,0.06,echo
71,0.3050233856602339,0.3374581954341356,0.01626693558995032,0.03,0.8219376740722258,0.144359558111119,0.27658108247864877,0.1778483896506546,0.06,echo
72,0.3050236224273815,0.3374584088246822,0.01626693558995032,0.03,0.821938970178981,0.14436001926003125,0.27658150023793154,0.17784776630541202,0.06,echo
73,0.3050237254322701,0.3374584805929534,0.01626693558995032,0.03,0.8219404440695114,0.14436054366075401,0.27658194908520806,0.17784699663905315,0.06,echo
74,0.3050239691623755,0.33745872329705795,0.01626693558995032,0.03,0.8219417018751366,0.14436099120609516,0.2765823364302599,0.17784632180381707,0.06,echo
75,0.30502398393545566,0.3374587366803049,0.01626693558995032,0.03,0.821942967129881,0.14436144141312118,0.27658273137106787,0.17784566998385473,0.06,echo
76,0.3050240640943993,0.33745880535204437,0.01626693558995032,0.03,0.821944152643479,0.14436186318997105,0.2765830927738911,0.17784501591596566,0.06,echo
77,0.3050242477192107,0.33745896812795634,0.01626693558995032,0.03,0.8219453014611657,0.14436227197078616,0.27658344094030946,0.17784445166037813,0.06,echo
78,0.30502437162834267,0.3374590855080507,0.01626693558995032,0.03,0.8219463454659948,0.14436264342764565,0.27658375997096707,0.17784388345510166,0.06,echo
79,0.3050241446511014,0.3374588491535142,0.01626693558995032,0.03,0.8219473786123587,0.14436301107299981,0.2765840806825198,0.1778434012343064,0.06,echo
80,0.30502420750105463,0.3374588993554625,0.01626693558995032,0.03,0.821948315540771,0.14436334440904788,0.27658436243497286,0.17784289460622715,0.06,echo
81,0.30502393695599966,0.33745857844361327,0.01626693558995032,0.03,0.8219492463950782,0.14436367554855478,0.27658464852890136,0.17784234914897978,0.06,echo
82,0.30502388354213794,0.33745851309387126,0.01626693558995032,0.03,0.821950062131554,0.14436396578505728,0.27658488978173024,0.17784193381654176,0.06,echo
83,0.3050234151764773,0.33745805563165876,0.01626693558995032,0.03,0.8219507656285653,0.14436421607363104,0.2765851072337633,0.17784155525843034,0.06,echo
84,0.3050232068328295,0.33745785953632945,0.01626693558995032,0.03,0.8219515993930121,0.14436451277499757,0.2765853670212403,0.1778411713999776,0.06,echo
85,0.30502291107648183,0.33745756493236434,0.01626693558995032,0.03,0.8219522499457986,0.14436474420755607,0.2765855666420648,0.17784080195886007,0.06,echo
86,0.305022514155677,0.33745717950422816,0.01626693558995032,0.03,0.8219529943887903,0.14436500906842226,0.27658578769472625,0.17784038809133534,0.06,echo
87,0.3050222290959943,0.3374568976059936,0.01626693558995032,0.03,0.821953662567483,0.1443652467793377,0.2765859942684299,0.17784000310370218,0.06,echo
88,0.3050218255063668,0.33745649988401233,0.01626693558995032,0.03,0.8219542035334565,0.14436543921356176,0.2765861723141782,0.1778396952284706,0.06,echo
89,0.30502149322427446,0.3374561655918851,0.01626693558995032,0.03,0.8219548691945012,0.14436567602575365,0.27658636450998547,0.17783928009397187,0.06,echo
90,0.3050211266743923,0.3374558074857784,0.01626693558995032,0.03,0.8219556197102023,0.14436594307692752,0.27658658969229805,0.177838843072134,0.06,echo
91,0.30502061980690015,0.33745529561185816,0.01626693558995032,0.03,0.8219562330881884,0.14436616130354404,0.27658677662236264,0.17783849585173656,0.07,echo
92,0.30502029876670644,0.33745498691223696,0.01626693558995032,0.03,0.821956847744915,0.14436637995407134,0.2765869593530357,0.17783811389725912,0.07,echo
93,0.30501999454946876,0.3374546904615123,0.01626693558995032,0.03,0.8219573645924152,0.14436656381129914,0.2765871097633888,0.1778377965807782,0.07,echo
94,0.30501979507545746,0.337454492142475,0.01626693558995032,0.03,0.8219579691372791,0.14436677888598676,0.2765872956065508,0.17783741424103694,0.07,echo
95,0.30501958334190565,0.33745427099767644,0.01626693558995032,0.03,0.8219584952134511,0.1443669660489744,0.2765874561767271,0.17783710489918264,0.07,echo
96,0.3050194643351148,0.337454154440345,0.01626693558995032,0.03,0.8219590172782641,0.1443671518034152,0.2765876237227808,0.17783679938792943,0.07,echo
97,0.30501905318649336,0.33745374178811166,0.01626693558995032,0.03,0.8219594476455605,0.14436730487422655,0.27658774846642664,0.1778364980559033,0.07,echo
98,0.3050185446826258,0.3374532499529571,0.01626693558995032,0.03,0.8219600068595035,0.14436750382582106,0.2765879176017305,0.1778361545898305,0.12,echo
99,0.3050180731905625,0.3374527922444981,0.01626693558995032,0.03,0.8219604818273565,0.1443676727867927,0.2765880578109807,0.1778358371977494,0.12,echo
100,0.30501753181270025,0.33745226595719496,0.01626693558995032,0.03,0.821960949882275,0.14436783929675015,0.2765882005630927,0.17783554331336235,0.14,echo
101,0.30501724988214507,0.337451982524561,0.01626693558995032,0.03,0.8219614282576113,0.14436800948647513,0.2765883396581977,0.17783523501172227,0.14,echo
102,0.3050167429407305,0.33745149100037,0.01626693558995032,0.03,0.8219618619854239,0.1443681637844035,0.2765884648115969,0.17783494278310685,0.14,echo
103,0.3050162562198999,0.33745101808746775,0.01626693558995032,0.03,0.8219621585978167,0.14436826929084998,0.2765885666572939,0.17783473820153006,0.14,echo
104,0.3050157863760417,0.3374505622191535,0.01626693558995032,0.03,0.8219625835237139,0.14436842043552361,0.2765886965576273,0.1778344437874918,0.14,echo
105,0.30501549924422955,0.3374502837999215,0.01626693558995032,0.03,0.8219629982599054,0.14436856798725137,0.2765888157730166,0.17783416162135054,0.14,echo
106,0.30501505778665683,0.3374498549708925,0.01626693558995032,0.03,0.821963270191562,0.14436866469805548,0.2765888944490178,0.17783395884359124,0.14,echo
107,0.3050147883625874,0.3374495920999881,0.01626693558995032,0.03,0.8219636891847207,0.14436881376267974,0.2765890210812429,0.17783367873667075,0.14,echo
108,0.3050143720943076,0.3374491888480331,0.01626693558995032,0.03,0.8219640823038307,0.14436895360150662,0.2765891328826909,0.17783338560017753,0.14,echo
109,0.3050138142336115,0.3374486448885113,0.01626693558995032,0.03,0.8219645379498445,0.14436911572516006,0.2765892693647394,0.17783309106396034,0.14,echo
110,0.3050134112662094,0.337448253814916,0.01626693558995032,0.03,0.821964885234306,0.14436923924276923,0.276589375108122,0.17783283782494294,0.14,echo
111,0.30501308398940735,0.33744793571596593,0.01626693558995032,0.03,0.8219652636235203,0.14436937386500057,0.27658949384759185,0.17783258366221857,0.14,echo
112,0.30501271017941706,0.337447572869747,0.01626693558995032,0.03,0.8219656193037838,0.1443695004071118,0.2765896024270085,0.1778323372629484,0.14,echo
113,0.30501228417521536,0.33744715901072925,0.01626693558995032,0.03,0.8219658421644938,0.14436957967264244,0.2765896728729304,0.17783216213036737,0.14,echo
114,0.3050118032300885,0.33744669323868415,0.01626693558995032,0.03,0.8219663173790889,0.14436974873630093,0.2765898224236734,0.17783183960271629,0.14,echo
115,0.3050113730573431,0.33744627597341004,0.01626693558995032,0.03,0.8219665434542531,0.14436982914113025,0.2765898877607783,0.17783166111396612,0.14,echo
116,0.30501101691636584,0.337445929545452,0.01626693558995032,0.03,0.8219667982879906,0.14436991978409724,0.2765899678842136,0.17783146101493813,0.14,echo
117,0.3050106377926417,0.3374455619201862,0.01626693558995032,0.03,0.8219670914672309,0.14437002408085514,0.276590055834063,0.17783124359844152,0.14,echo
