loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.43821162048276974,0.0,0.10091786725175433
1.0,0.15,0.43819571783653705,0.0,0.10092527713342983
1.0,0.3,0.43785565330932025,0.0,0.10085847704924107
2.0,0.05,0.43940224052834836,0.0,0.10057136275483508
2.0,0.15,0.43962558171692206,0.0,0.10071531213517933
2.0,0.3,0.4386392475829984,0.0,0.10057914325295421
3.0,0.05,0.4396927332962801,0.0,0.10041136117490712
3.0,0.15,0.43953317674534065,0.0,0.1004661357423635
3.0,0.3,0.43942857062420315,0.0,0.10023703413436133
