loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.38607838713028486,0.0,0.2076157255842136
1.0,0.15,0.3849286929836618,0.0,0.20765805160771628
1.0,0.3,0.391374545323173,0.0,0.20694321968396726
2.0,0.05,0.39346466583725465,0.0,0.20650287865002714
2.0,0.15,0.3942916857260668,0.0,0.20637727896452354
2.0,0.3,0.39653926893851404,0.0,0.20614263603447797
3.0,0.05,0.3950340130605514,0.0,0.20616309195018245
3.0,0.15,0.39396999502322155,0.0,0.20618280997037122
3.0,0.3,0.39370973127400033,0.0,0.20611611130248655
