loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.41486393665208743,0.0,0.20210325512540883
1.0,0.15,0.4125969948394735,0.0,0.2023143312440523
1.0,0.3,0.41129481380642957,0.0,0.20228659642122487
2.0,0.05,0.41125536730840595,0.0,0.20170575235595237
2.0,0.15,0.4119177812607995,0.0,0.2014100811411692
2.0,0.3,0.412449741041334,0.0,0.20119344895463126
3.0,0.05,0.4110113792277889,0.0,0.20125871802026427
3.0,0.15,0.4123857567651171,0.0,0.20082479458654498
3.0,0.3,0.41062812060488807,0.0,0.20100152116719638
