step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.12042947704053059,0.4482911456472434,0.32,0.014283943987773138,curated,0.1983640081799591,0.6264571901931462,0.7060272876068565,,0,0,,0.39
1,0.1212474402213944,0.4380905886942496,0.32,0.0024960264731797984,curated,0.1983640081799591,0.6113412650448851,0.6885610582706224,,6,58,0.09375,0.39
2,0.11924494770010323,0.43077243903686324,0.27,0.017210312326741774,curated,0.1983640081799591,0.6002257439638591,0.6746030837485258,,18,62,0.225,0.39
3,0.11481115558154995,0.4221921929553376,0.22,0.02052938273315273,curated,0.1983640081799591,0.5888717711693015,0.662209628871869,,19,64,0.2289156626506024,0.38
4,0.11493580349877545,0.4170953996984111,0.13,0.03285722884832018,curated,0.1983640081799591,0.5780178415203301,0.6495237632386703,,15,54,0.21739130434782608,0.39
5,0.1180244146693086,0.41254928825534215,0.07,0.02911885969064976,curated,0.1983640081799591,0.5683052889444443,0.633626214041182,,20,63,0.24096385542168675,0.39
6,0.11718316817986432,0.4052174737255292,0.03,0.033074365798363724,curated,0.1983640081799591,0.5562281092080141,0.6153969372449309,,17,60,0.22077922077922077,0.41
7,0.11624411700742966,0.3973933211415057,0.0,0.052982144810569794,curated,0.1983640081799591,0.5312563923908538,0.5919353580188362,,10,68,0.1282051282051282,0.44
8,0.1154558033766917,0.39228373860048293,0.0,0.056240011845376796,curated,0.1983640081799591,0.5090956399997308,0.5713877262595213,,13,66,0.16455696202531644,0.46
9,0.1161154546916539,0.39076735581266775,0.0,0.056240011845376796,curated,0.1983640081799591,0.49561014099892664,0.5567829784997163,,13,59,0.18055555555555555,0.51
10,0.11549722039550671,0.3892877812104163,0.0,0.056240011845376796,curated,0.1983640081799591,0.48426218802345283,0.5457125245101943,,13,65,0.16666666666666666,0.63
11,0.11547063347707148,0.38890898383838646,0.0,0.056240011845376796,curated,0.1983640081799591,0.478618730106433,0.539094343947471,,30,62,0.32608695652173914,0.68
12,0.11533361752475463,0.3886549979687498,0.0,0.056240011845376796,curated,0.1983640081799591,0.47496100401451213,0.5347543803680664,,12,65,0.15584415584415584,0.68
13,0.11512238198677943,0.3884285872327668,0.0,0.056240011845376796,curated,0.1983640081799591,0.47189426895662956,0.5320549484032902,,12,72,0.14285714285714285,0.68
14,0.11510456210975567,0.38839580698293297,0.0,0.056240011845376796,curated,0.1983640081799591,0.4704713197528799,0.5305307212600326,,20,61,0.24691358024691357,0.68
15,0.11513370155698238,0.3884149860467023,0.0,0.056240011845376796,curated,0.1983640081799591,0.4695336688983752,0.5295848946747833,,17,67,0.20238095238095238,0.68
16,0.11514601199887857,0.38842256869918174,0.0,0.056240011845376796,curated,0.1983640081799591,0.46904398556415705,0.5290562294146781,,15,67,0.18292682926829268,0.68
17,0.11515981618331579,0.38843342469978714,0.0,0.056240011845376796,curated,0.1983640081799591,0.468721564529887,0.5287113123517849,,19,62,0.2345679012345679,0.68
18,0.11516797850352456,0.3884399779353642,0.0,0.056240011845376796,curated,0.1983640081799591,0.46857222241173935,0.5285561233047279,,14,71,0.16470588235294117,0.68
19,0.11515361308817555,0.3884276437043666,0.0,0.056240011845376796,curated,0.1983640081799591,0.46846602958882116,0.5284462242485182,,14,61,0.18666666666666668,0.68
20,0.11515721748954542,0.38843064573138647,0.0,0.056240011845376796,curated,0.1983640081799591,0.4684061059932367,0.5283816925704691,,20,47,0.29850746268656714,0.68
21,0.11515471936434539,0.38842853280809936,0.0,0.056240011845376796,curated,0.1983640081799591,0.468367490785493,0.5283420355884304,,19,64,0.2289156626506024,0.68
22,0.11515626587005937,0.38842986015947206,0.0,0.056240011845376796,curated,0.1983640081799591,0.4683446150189842,0.5283190596676198,,16,76,0.17391304347826086,0.68
23,0.11515600978305159,0.388429662452686,0.0,0.056240011845376796,curated,0.1983640081799591,0.46833148642870714,0.5283067357578907,,24,74,0.24489795918367346,0.68
24,0.11515534846163188,0.3884290987950063,0.0,0.056240011845376796,curated,0.1983640081799591,0.4683223406275897,0.528299041139713,,24,62,0.27906976744186046,0.68
25,0.1151554086652441,0.3884291447884356,0.0,0.056240011845376796,curated,0.1983640081799591,0.46831731725672016,0.528294886933858,,22,65,0.25287356321839083,0.68
