loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.3959850383442802,0.01,0.18184078658791894
1.0,0.15,0.39314389333343114,0.01,0.18243824074056175
1.0,0.3,0.388186502044621,0.01,0.1838543295200198
2.0,0.05,0.392161341798585,0.01,0.18254296894078323
2.0,0.15,0.3924698228267196,0.01,0.1824439017248948
2.0,0.3,0.3989760015924864,0.01,0.1805876022445667
3.0,0.05,0.40017591289319904,0.01,0.18016805678408113
3.0,0.15,0.4020165673686302,0.01,0.17976727119634814
3.0,0.3,0.4006419923925101,0.01,0.17992902733597804
