loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.40544647457238603,0.0,0.11658889082416932
1.0,0.15,0.4053676332015478,0.0,0.1165290581603075
1.0,0.3,0.4065100635541022,0.0,0.11609378179324625
2.0,0.05,0.4105255132361549,0.0,0.11555686188554694
2.0,0.15,0.410241309614679,0.0,0.11550953031135253
2.0,0.3,0.411777087814215,0.0,0.11513574980674449
3.0,0.05,0.4154439077531143,0.0,0.11453151607015732
3.0,0.15,0.4154210756202865,0.0,0.11447778628994279
3.0,0.3,0.4132541864820486,0.0,0.11482213006506709
