step,mean_belief,polarization_var,assortativity,share_extremes,mean_influence,var_influence,mean_cred_weighted_influence,influence_gini,elite_fraction,regime
0,0.23653518086198413,0.4153635501361961,-0.020593063164851128,0.1,0.01535353535353535,9.279294763944213e-05,0.007818396909976601,0.32547754406237783,0.05,mixed
1,0.23439434908953735,0.40027680486684303,0.00968126716413776,0.04,0.2726426580214043,0.0017058460411680766,0.13776748233556818,0.052956594057511096,0.05,mixed
2,0.23201393233494674,0.3905933312668376,0.0527811398200284,0.0,0.45624781575660933,0.005319087253183613,0.23044177979543856,0.05484214778235952,0.05,mixed
3,0.23025602104493303,0.3823880718134959,0.07379169349282186,0.0,0.5907041991330174,0.00801688914880004,0.2978683157297932,0.04865660488699902,0.05,mixed
4,0.22692299540734676,0.37490587403258935,0.08550393088151617,0.0,0.6854367821866717,0.010886969699908598,0.34642182724015036,0.048618165432756516,0.05,mixed
5,0.2262599434511859,0.370838640310812,0.08859557070284034,0.0,0.7572910085146175,0.013247414063242655,0.3828903144163596,0.04620653731079699,0.05,mixed
6,0.22285032127604784,0.3662285612926565,0.05855103519994954,0.0,0.8106657378753629,0.014443031552158894,0.4098657791940669,0.04230642020622099,0.05,mixed
7,0.22171825630643005,0.36252764366821005,-0.00295962639753902,0.0,0.8492975851623393,0.015452537285999872,0.4295660411699606,0.039404668498504665,0.05,mixed
8,0.2209068312173358,0.360036418057376,-0.023833146862003995,0.0,0.878155320919906,0.016426106852003693,0.4444208523471486,0.03806801129316753,0.05,mixed
9,0.22016967663865425,0.35884817218109144,-0.023833146862003995,0.0,0.9018008552364088,0.0169904474874558,0.45651301237128095,0.03515606647894387,0.05,mixed
10,0.22025395098402048,0.35833569610614613,-0.023833146862003995,0.0,0.9197378836664193,0.017504425832786365,0.465666576300362,0.03269573306651395,0.05,mixed
11,0.2202022120807124,0.3580374915721237,-0.023833146862003995,0.0,0.9332714341415209,0.017901564616033226,0.4725798420161048,0.030462372191218067,0.05,mixed
12,0.22014010032838388,0.35787814290844616,-0.023833146862003995,0.0,0.9433313043471873,0.018215768877441297,0.47774197903222076,0.02868471316026728,0.05,mixed
13,0.21985004891619336,0.35779344349229786,-0.023833146862003995,0.0,0.9514244887636822,0.01836496581217861,0.4818015375711604,0.02683689511286886,0.05,mixed
14,0.21972094794432284,0.35770438655762704,-0.023833146862003995,0.0,0.9571516802515874,0.018556513040099542,0.48471879872831275,0.025718928093262435,0.05,mixed
15,0.21980024760088335,0.35774190500485953,-0.023833146862003995,0.0,0.9619984105797715,0.018664829935410444,0.48711963699252886,0.024494729569439926,0.05,mixed
16,0.21977457940328599,0.35745144342090057,-0.023833146862003995,0.0,0.9653793630427449,0.018785383618925146,0.48884258450994794,0.02381842300654398,0.05,mixed
17,0.2196614397503934,0.35734524558363473,-0.023833146862003995,0.0,0.9681321263978517,0.01885256810459521,0.49020344136555805,0.023047736280271208,0.05,mixed
18,0.21962380219158614,0.3572545773395367,-0.023833146862003995,0.0,0.970045790305654,0.018923245644055474,0.4911614726511606,0.022669739777710873,0.05,mixed
19,0.2194073260490368,0.3571411525099499,-0.023833146862003995,0.0,0.9717697313106364,0.018971076263401748,0.4920100374594366,0.022153874590607785,0.05,mixed
20,0.21933440011154928,0.35709747994855945,-0.023833146862003995,0.0,0.973072851095257,0.019012140658234655,0.49265361683261033,0.02178348768918923,0.05,mixed
21,0.21928326431103834,0.35721497021078735,-0.023833146862003995,0.0,0.9740502271993118,0.019045414986298175,0.49313135086481963,0.021534121561331006,0.05,mixed
22,0.21927949641190353,0.3571398663543269,-0.023833146862003995,0.0,0.9748083383722544,0.01907402330488406,0.4935087101588689,0.021375729032269534,0.05,mixed
23,0.2193755566403735,0.35708100712072166,-0.023833146862003995,0.0,0.9755323267972621,0.019099698657604507,0.49386163392377463,0.021165177214777488,0.05,mixed
24,0.21943557104237146,0.357036904042365,-0.023833146862003995,0.0,0.9760676800488151,0.019119029765424966,0.4941118487086931,0.020987244777706308,0.05,mixed
25,0.21945338843016934,0.35702062565559445,-0.023833146862003995,0.0,0.9764399862042226,0.01913348206892964,0.4942940887364204,0.020940143990843298,0.05,mixed
26,0.21951903684781995,0.35691968210232894,-0.023833146862003995,0.0,0.9767883330038756,0.01914682394076052,0.494462922423737,0.02086276400529428,0.05,mixed
27,0.21956479148236382,0.3568153869745997,-0.023833146862003995,0.0,0.9770895727332612,0.019157913895178517,0.49460365225674147,0.020764158480717755,0.05,mixed
28,0.2195254568284012,0.35689395653941824,-0.023833146862003995,0.0,0.977325388376864,0.019167039698634127,0.49471642628878576,0.020718511247214196,0.05,mixed
29,0.21955288021766328,0.3568509001322539,-0.023833146862003995,0.0,0.9775696461589903,0.019176347902462178,0.4948277492756917,0.020655608910125522,0.05,mixed
30,0.21945184963171382,0.35693506987719337,-0.023833146862003995,0.0,0.9777861159543668,0.019184678656940495,0.4949325024287318,0.020601851909688947,0.05,mixed
31,0.21943943448344483,0.35694038344489065,-0.023833146862003995,0.0,0.9779728678334828,0.019191814847328702,0.4950203527284129,0.020554477108168216,0.05,mixed
32,0.219365551232901,0.3569372709057935,-0.023833146862003995,0.0,0.978122734651797,0.019197694376748415,0.4950855032265279,0.020536268901807944,0.05,mixed
33,0.21933089932711636,0.3569861510128857,-0.023833146862003995,0.0,0.9782683352953987,0.019203437611215263,0.49515598617104295,0.020514827754400927,0.05,mixed
34,0.21926770373777327,0.3570560569952656,-0.023833146862003995,0.0,0.9783811461620647,0.01920789938286194,0.49521021322994385,0.020502614771716453,0.05,mixed
35,0.2192794527542187,0.3570889516764403,-0.023833146862003995,0.0,0.9784906114195782,0.019212221637945642,0.4952631603374734,0.02049102291168609,0.05,mixed
36,0.21926206624916486,0.3571642837957467,-0.023833146862003995,0.0,0.9786067788459702,0.019216675653612594,0.4953223529711193,0.020467608740234483,0.05,mixed
37,0.21931273256208642,0.3570889331756954,-0.023833146862003995,0.0,0.978691256250026,0.019220025850615698,0.49536398175032714,0.020455024100806442,0.05,mixed
38,0.2193224044828755,0.3571073952065559,-0.023833146862003995,0.0,0.9787711013776665,0.019223150498533036,0.49540173904783996,0.020434539404047315,0.05,mixed
39,0.21929833455836106,0.35711236636243077,-0.023833146862003995,0.0,0.9788686642497498,0.019226897572545004,0.4954494311094919,0.020400761883070117,0.05,mixed
40,0.2192796640027499,0.3570940854618096,-0.023833146862003995,0.0,0.9789405928633415,0.019229723363930553,0.49548465133345787,0.020387963449557133,0.05,mixed
41,0.2192969326446062,0.35703598619596344,-0.023833146862003995,0.0,0.9790053910941485,0.01923225108004572,0.49551756731334323,0.020373796657304696,0.05,mixed
42,0.2192632957227059,0.3570613153587914,-0.023833146862003995,0.0,0.9790798326104144,0.019235154913159695,0.4955548201277207,0.020356850677444242,0.05,mixed
