step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.2859508286429337,0.40697971535590305,0.4,0.0246419816797833,echo,0.09693877551020408,0.5868426133749386,0.6354523742073475,0.12808080029122368,0,0,,0.54
1,0.28996431547681145,0.4012824732036742,0.38,0.09106071392250586,echo,0.09693877551020408,0.5687222920452781,0.6039594306734628,0.13010700488681815,22,151,0.12716763005780346,0.54
2,0.29310288327081085,0.3999125006292887,0.4,0.09106071392250586,echo,0.09693877551020408,0.5536348726207121,0.588523395101568,0.1306621751395197,22,158,0.12222222222222222,0.54
3,0.2939434882405155,0.39996147228109813,0.39,0.10354773579463511,echo,0.09693877551020408,0.5452730840587259,0.582366916270469,0.13085031011651224,22,157,0.12290502793296089,0.54
4,0.29447443442146826,0.39978428263349264,0.41,0.11970002884338043,echo,0.09693877551020408,0.5389041638039643,0.5786232873095656,0.13169649486984605,22,157,0.12290502793296089,0.54
5,0.2945151093559946,0.3996337060233938,0.42,0.11970002884338043,echo,0.09693877551020408,0.536341677777116,0.5764079892968669,0.13246528997752238,22,158,0.12222222222222222,0.54
6,0.29461644207808396,0.3996905307612801,0.46,0.11970002884338043,echo,0.09693877551020408,0.534264902594063,0.5749781700292101,0.13244012634459926,22,157,0.12290502793296089,0.54
7,0.29456369164258395,0.39959219603663554,0.47,0.11970002884338043,echo,0.09693877551020408,0.5329025069043798,0.5738961339695289,0.1327004128465877,22,158,0.12222222222222222,0.54
8,0.2946107995775104,0.3996082859546267,0.49,0.11970002884338043,echo,0.09693877551020408,0.5317383963137509,0.573163925169966,0.1327210413774965,22,157,0.12290502793296089,0.54
9,0.29466447524055295,0.3996578460249852,0.49,0.12590329107651652,echo,0.09693877551020408,0.530953378243306,0.5726104974886408,0.13272949920489813,22,157,0.12290502793296089,0.54
10,0.29469161344655537,0.39967103073563126,0.5,0.12590329107651652,echo,0.09693877551020408,0.5303740248430754,0.5721487133097709,0.13282263378152448,22,157,0.12290502793296089,0.54
11,0.2947282907642558,0.3997016002971041,0.5,0.12590329107651652,echo,0.09693877551020408,0.5299606080710623,0.5717773958278412,0.1329219435312088,22,157,0.12290502793296089,0.54
12,0.29477086945481434,0.399742921498068,0.5,0.13027971882970127,echo,0.09693877551020408,0.5296086135706737,0.5714916380438442,0.13301452872992983,22,158,0.12222222222222222,0.54
13,0.2947896392704537,0.39976092160378196,0.52,0.1166608091625147,echo,0.09693877551020408,0.5293299134179094,0.5712191274087359,0.1331176390409291,22,157,0.12290502793296089,0.54
14,0.29481964925397663,0.39978281961606726,0.52,0.12577694261465713,echo,0.09693877551020408,0.5292040567908308,0.5710207875359414,0.13319109062422016,22,157,0.12290502793296089,0.54
15,0.2948473418652211,0.39980233059720227,0.54,0.14224965423280964,echo,0.09693877551020408,0.5291128008301741,0.5708545492566839,0.13323272480494083,22,157,0.12290502793296089,0.54
16,0.29487068343392264,0.3998308463547099,0.54,0.14224965423280964,echo,0.09693877551020408,0.5290500586386878,0.5707171765936303,0.13324048403292996,22,157,0.12290502793296089,0.54
17,0.29490232928399507,0.3998626985454415,0.54,0.14224965423280964,echo,0.09693877551020408,0.5289726708226093,0.5705998727038396,0.13325994220985887,22,156,0.12359550561797752,0.54
18,0.294920548370573,0.3998754341864696,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288720073681498,0.5705009720672913,0.1332932656112048,22,157,0.12290502793296089,0.54
19,0.2949376409762443,0.39988969874209085,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288264258545232,0.5703982410308246,0.13334693588144272,22,157,0.12290502793296089,0.54
20,0.29494214596263335,0.399895658172873,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288206662924921,0.5703221564677414,0.13338915868821768,22,158,0.12222222222222222,0.54
21,0.2949553460547332,0.3999075093122149,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288285629432273,0.5702508189196727,0.1334104891458963,22,157,0.12290502793296089,0.54
22,0.29496555761646787,0.39992044428344337,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288565483881005,0.5701833475645801,0.13343551443808083,22,157,0.12290502793296089,0.54
23,0.2949678293224214,0.399919165061955,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288299761406362,0.5701179877744056,0.13345726282809325,22,157,0.12290502793296089,0.54
24,0.2949797626933917,0.39992974405806614,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288253142971321,0.5700761454941062,0.13348220736294145,22,158,0.12222222222222222,0.54
25,0.29498001070390206,0.39993030542929714,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287991712988743,0.5700351673598043,0.13349820576976185,22,158,0.12222222222222222,0.54
26,0.29498851019130823,0.3999350497556731,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288011379771815,0.5699950816590544,0.13349926412562546,22,158,0.12222222222222222,0.54
27,0.29499517321505464,0.3999439724951187,0.54,0.14224965423280964,echo,0.09693877551020408,0.52879896209765,0.5699739503374486,0.13349707157295956,22,157,0.12290502793296089,0.54
28,0.2950040203311122,0.39995056667469214,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288021153274904,0.5699417986759387,0.13347470947926654,22,157,0.12290502793296089,0.54
29,0.29500709453749474,0.39995464105308415,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288147061373262,0.5699086166991316,0.13347246877938096,22,157,0.12290502793296089,0.54
30,0.29500722181665057,0.3999539482869927,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288251171093367,0.5698840716217805,0.13346503567498696,22,158,0.12222222222222222,0.54
31,0.29501142807733677,0.3999559533149707,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288251496613592,0.5698589408966459,0.1334474712363457,22,157,0.12290502793296089,0.54
32,0.29501720715022595,0.3999630303613497,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288224916567816,0.5698453497672005,0.13342945921264474,22,157,0.12290502793296089,0.54
33,0.29501989734982387,0.3999635458493556,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288134369320414,0.5698227625354937,0.133413515865515,22,158,0.12222222222222222,0.54
34,0.2950265077609494,0.39996854485865435,0.54,0.14224965423280964,echo,0.09693877551020408,0.5288060165417828,0.5698054154607108,0.13339109192838985,22,158,0.12222222222222222,0.54
35,0.2950345785505391,0.3999762955856609,0.54,0.14224965423280964,echo,0.09693877551020408,0.528815312533376,0.5697938645189665,0.13336710754998835,22,157,0.12290502793296089,0.54
36,0.29503409766781524,0.3999738175468937,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287975613658364,0.569769587888481,0.1333557743053296,22,157,0.12290502793296089,0.54
37,0.2950355907858635,0.3999741294759797,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287911582242001,0.5697526906427991,0.13332542832026784,22,158,0.12222222222222222,0.54
38,0.2950393008932637,0.39997774364305727,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287983764181032,0.5697454318215616,0.1332923789250069,22,157,0.12290502793296089,0.54
39,0.2950405580260692,0.3999772887697107,0.54,0.14224965423280964,echo,0.09693877551020408,0.528793134017441,0.5697318263983969,0.13326622249103853,22,158,0.12222222222222222,0.54
40,0.29504329715828,0.399979671365169,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287788458939192,0.5697193648171022,0.1332361847951422,22,158,0.12222222222222222,0.54
41,0.2950495179257055,0.3999824555788696,0.54,0.14224965423280964,echo,0.09693877551020408,0.528775695493203,0.5697109990358332,0.13320335945738485,22,157,0.12290502793296089,0.54
42,0.2950547058551205,0.39998724569323024,0.54,0.14224965423280964,echo,0.09693877551020408,0.5287646515056311,0.5697018862717095,0.13317470573913662,22,158,0.12222222222222222,0.54
