regime,step,mean_belief,polarization_var,share_extremes,assortativity,belief_drift
mixed,0,0.38731886503972374,0.06671283438844924,0.0,-0.014608619812486377,0.0
mixed,1,0.3876598844005239,0.056000320804591316,0.0,-0.0022595852325752483,0.02282797411970459
mixed,2,0.38696965588720084,0.04669730461968074,0.0,0.012661168544546441,0.04298704235297007
mixed,3,0.3871749533534829,0.03887801148620869,0.0,-0.0032906435660243517,0.06212578987583069
mixed,4,0.38838990570304766,0.03211699607372481,0.0,0.06054578205479073,0.08134596729675576
mixed,5,0.3878082329608668,0.02645403768381251,0.0,0.05813672290976365,0.09946909843737957
mixed,6,0.3874546255207278,0.021653933019969304,0.0,0.09810209310026333,0.11566008882277794
mixed,7,0.3874080757674786,0.017686336886698833,0.0,0.14458757227548866,0.12893972026160896
mixed,8,0.3878947886842049,0.014175550110068666,0.0,0.22910651934035714,0.14140754498617947
mixed,9,0.38784107257264916,0.01147074267076305,0.0,0.2433502124439788,0.15251661379593512
mixed,10,0.3876717099084187,0.009179760686745319,0.0,0.34251237623762376,0.16226623590759381
mixed,11,0.3882201204129499,0.00714514755392421,0.0,0.34173406056046624,0.17138644621585072
mixed,12,0.3883375244726261,0.005571805425047955,0.0,0.34173406056046624,0.17958514361885336
mixed,13,0.3883500778247578,0.004365115440472807,0.0,0.34831181727904675,0.18675221061954964
mixed,14,0.38823196675592464,0.003474619179274017,0.0,0.3433796250697662,0.1926467670137795
mixed,15,0.3884909138847976,0.0028202279513858917,0.0,0.37159614578969463,0.19682768620764005
mixed,16,0.3885733598144613,0.0023419337431949214,0.0,0.37159614578969463,0.2005075831407553
mixed,17,0.3887485489892044,0.001993316186860189,0.0,0.4113597589568102,0.203433705611555
mixed,18,0.38875144620891283,0.001713835371661849,0.0,0.414737962223996,0.20556536127079453
mixed,19,0.388635255941498,0.0014961390608413344,0.0,0.43006687990695,0.20755052511802105
mixed,20,0.38854574597293584,0.0012996857099256442,0.0,0.3801801801801801,0.2092836486759712
mixed,21,0.3887599192916249,0.0011407399521928723,0.0,0.3801801801801801,0.2104277527834271
mixed,22,0.38879977841392305,0.000993748800224777,0.0,0.39119703825586183,0.2115450431586572
mixed,23,0.38875188656433024,0.0008876690151081502,0.0,0.2624430936697267,0.21227177224091914
mixed,24,0.3890027314226155,0.0007861901274150984,0.0,0.2624430936697267,0.2128987249862025
mixed,25,0.3890353699210142,0.0006973833242859195,0.0,0.2624430936697267,0.21363988315139115
mixed,26,0.3890178330422257,0.0006225530248239641,0.0,0.08163265306122656,0.21423875985912222
mixed,27,0.38899765925570695,0.0005576915925374381,0.0,,0.21488794995186183
mixed,28,0.3890360695895032,0.0004960767499082682,0.0,,0.21526579341262736
mixed,29,0.38902389855817476,0.00044548117175495695,0.0,,0.2155619808811765
mixed,30,0.38901937789304747,0.0004022678203671637,0.0,,0.21584683499254886
mixed,31,0.38900345835821687,0.0003673268410700394,0.0,,0.21625858358493175
mixed,32,0.38906925506927836,0.00032831275098441683,0.0,,0.2164778051524647
mixed,33,0.38915497210519123,0.0002936788594101539,0.0,,0.2167108397319048
mixed,34,0.38907406546555484,0.00026791438780521476,0.0,,0.21685673253283416
mixed,35,0.3890247824897804,0.00024082678037220414,0.0,,0.21705416534438216
mixed,36,0.38904023457840553,0.00021620069192933804,0.0,,0.21723442171319612
mixed,37,0.389029361156491,0.00019316025151801467,0.0,,0.21742991820517887
mixed,38,0.38908612547934857,0.00017386490213165142,0.0,,0.21768337235216936
mixed,39,0.38912581549591363,0.0001564421252391068,0.0,,0.21785860322203907
mixed,40,0.389175931442897,0.00014060597481579574,0.0,,0.21789301952533804
mixed,41,0.3891786578480751,0.00012812885367113192,0.0,,0.21804653558571033
mixed,42,0.3891940477975719,0.00011562481543386316,0.0,,0.21818836583647197
mixed,43,0.38914158060658777,0.00010509152951816198,0.0,,0.2183273622242354
mixed,44,0.3891496548947324,9.687629038679728e-05,0.0,,0.2184313856626659
mixed,45,0.38918756435275287,9.005694388644636e-05,0.0,,0.21855296663090099
mixed,46,0.38913605870905726,8.40331565385277e-05,0.0,,0.21873301654285007
mixed,47,0.38913124602510685,7.838115893680815e-05,0.0,,0.21877804936111114
mixed,48,0.38913512656399407,7.300346821049767e-05,0.0,,0.21887596282829225
mixed,49,0.3891905206133912,6.787220030715017e-05,0.0,,0.21893817702612917
mixed,50,0.38920745941294554,6.43538991197003e-05,0.0,,0.21897460050558568
mixed,51,0.38925336353153284,6.00260027060056e-05,0.0,,0.21900440767182114
mixed,52,0.38927066556213824,5.5039408018963315e-05,0.0,,0.21902452376300074
mixed,53,0.38927790609925467,5.200408352805253e-05,0.0,,0.21907186435267903
mixed,54,0.38930879979836014,4.951281067509062e-05,0.0,,0.21909345077808395
mixed,55,0.38929626886409596,4.7537072572407064e-05,0.0,,0.21915708936228007
mixed,56,0.38932346176337235,4.495701810828001e-05,0.0,,0.21921534364104342
mixed,57,0.3892863866663832,4.3586411703135904e-05,0.0,,0.21923907169001955
mixed,58,0.3892911915402547,4.2554040343708584e-05,0.0,,0.21927395006584174
mixed,59,0.3892845882583137,4.154581549007974e-05,0.0,,0.21927399866377736
mixed,60,0.38929070004724464,4.0197701812298714e-05,0.0,,0.21927823788639092
mixed,61,0.38932652931746686,3.939314497723723e-05,0.0,,0.21929789822028567
mixed,62,0.38936024242934153,3.7708770302942145e-05,0.0,,0.21932833041023814
mixed,63,0.38938709326954724,3.7345123696681826e-05,0.0,,0.21933409414778693
mixed,64,0.38941567274705813,3.6777835125670546e-05,0.0,,0.21936267362529782
mixed,65,0.38942624014847493,3.627063571413426e-05,0.0,,0.21936386896832752
mixed,66,0.38942984395754143,3.590928078774645e-05,0.0,,0.21938720742872475
mixed,67,0.3894626338436516,3.5245279392115474e-05,0.0,,0.21939981900473135
mixed,68,0.38945552843041,3.466088443320757e-05,0.0,,0.21940131175556693
mixed,69,0.3894573324577582,3.398473849198835e-05,0.0,,0.21940171294619223
mixed,70,0.3894575487144063,3.3830429342623614e-05,0.0,,0.21941061913367574
mixed,71,0.38949545993388973,3.327127276527281e-05,0.0,,0.21940139671725498
mixed,72,0.38949875549011553,3.310936368586661e-05,0.0,,0.21940717996668563
mixed,73,0.389498556628198,3.271584897522503e-05,0.0,,0.2194156902597596
mixed,74,0.3894847637702017,3.217300021904449e-05,0.0,,0.2193949928441375
mixed,75,0.38951810036411283,3.173253574455402e-05,0.0,,0.21939290356914234
mixed,76,0.3895433463803737,3.136937679262704e-05,0.0,,0.2193990165122347
mixed,77,0.3895754982481207,3.093685797936995e-05,0.0,,0.21939557478346589
mixed,78,0.38958583758294796,3.071182758813303e-05,0.0,,0.21939753716691002
mixed,79,0.38959487681990623,3.059324671742827e-05,0.0,,0.21940657640386838
mixed,80,0.389595054862989,3.0381761770625535e-05,0.0,,0.21938938134016925
mixed,81,0.3896061196868337,3.0124614516437897e-05,0.0,,0.21940904050298635
mixed,82,0.3896191926254789,2.990528147291813e-05,0.0,,0.21941383838154885
mixed,83,0.38962401234171634,2.9850805813744087e-05,0.0,,0.21941865809778638
mixed,84,0.38962001554633846,2.9567151387117746e-05,0.0,,0.21942463973868673
mixed,85,0.38962421389680935,2.9372251664519617e-05,0.0,,0.2194204413882158
mixed,86,0.38964644837541895,2.9091548729875554e-05,0.0,,0.2194251300552559
mixed,87,0.38965999585642364,2.8925121074155383e-05,0.0,,0.21943867753626065
mixed,88,0.38966447848660685,2.890536340439135e-05,0.0,,0.21944316016644386
mixed,89,0.38967308090697,2.881103676040674e-05,0.0,,0.21943455774608067
