step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.29278796416504177,0.35351750339630406,0.11,0.0200346505455618,curated,0.04801670146137787,0.522540969215168,0.639667027873711,,0,0,,0.51
1,0.29528032569772256,0.3415126132865198,0.04,0.022784531388638802,curated,0.04801670146137787,0.510911696234642,0.6166795349941272,,5,60,0.07692307692307693,0.51
2,0.2972041339973501,0.33802071679561957,0.0,0.018579592059002767,curated,0.04801670146137787,0.5039819162183801,0.6048003422477027,,4,58,0.06451612903225806,0.51
3,0.2953313987254587,0.3347010957572317,0.0,0.018948606618346502,curated,0.04801670146137787,0.4958254655729364,0.5945749350137647,,3,63,0.045454545454545456,0.51
4,0.29669980586002326,0.33412958022794137,0.0,0.03448623394199856,curated,0.04801670146137787,0.4922017260789511,0.586503068387611,,5,73,0.0641025641025641,0.52
5,0.2960329473086696,0.3331517423646356,0.0,0.03606270506744449,curated,0.04801670146137787,0.4949043960672282,0.580937546966937,,5,72,0.06493506493506493,0.52
6,0.2960820934340037,0.3327870524714087,0.0,0.03606270506744449,curated,0.04801670146137787,0.49165758306040436,0.5777012841916596,,3,77,0.0375,0.52
7,0.29640861188519074,0.3327517720865872,0.0,0.03606270506744449,curated,0.04801670146137787,0.492419478587218,0.5758417410735586,,8,66,0.10810810810810811,0.52
8,0.29643888117747796,0.33281888912580093,0.0,0.03606270506744449,curated,0.04801670146137787,0.4917978348805098,0.5745607881285937,,8,69,0.1038961038961039,0.52
9,0.2963886727593631,0.33286245580342394,0.0,0.03606270506744449,curated,0.04801670146137787,0.4912798035593426,0.5738406726307462,,6,70,0.07894736842105263,0.52
10,0.296421280711168,0.3328642084727246,0.0,0.03606270506744449,curated,0.04801670146137787,0.49093575734653483,0.5733714470274447,,6,63,0.08695652173913043,0.52
11,0.29640389824064983,0.3328616383653221,0.0,0.03606270506744449,curated,0.04801670146137787,0.49060129124373214,0.5730780033191766,,10,71,0.12345679012345678,0.52
