step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.2590556300110582,0.4132247066951102,0.09,-0.019740035596785426,curated,0.09980430528375733,0.5760558965421705,0.7474699581545265,,0,0,,0.53
1,0.2581920718331474,0.4062858242242221,0.04,-0.02345085789229636,curated,0.09980430528375733,0.5676035290582352,0.7320611080971894,,7,51,0.1206896551724138,0.53
2,0.2567943077330821,0.4019963960530356,0.0,-0.015170404323378132,curated,0.09980430528375733,0.5578119272333758,0.7185491321464696,,11,56,0.16417910447761194,0.53
3,0.25653690902655024,0.3987260690092374,0.0,-0.01715011034343489,curated,0.09980430528375733,0.5454007942190953,0.7087050627474268,,14,56,0.2,0.53
4,0.25694441124551626,0.39780759905401275,0.0,-0.003704661481109133,curated,0.09980430528375733,0.5412384166737203,0.702824851960173,,11,58,0.15942028985507245,0.53
5,0.2572749007480008,0.39690729050157786,0.0,-0.004326845509614383,curated,0.09980430528375733,0.5373026367736697,0.6987119450599115,,9,63,0.125,0.53
6,0.2572192947204963,0.39649565396383324,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5342136624450455,0.6961935804493862,,9,57,0.13636363636363635,0.53
7,0.25753704516767667,0.3960260033740088,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5331177231679002,0.6949113161657621,,10,68,0.1282051282051282,0.53
8,0.2575840119521972,0.3958584785118404,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5323238230419061,0.6939747624118051,,13,53,0.19696969696969696,0.53
9,0.25781983409513964,0.3957115580547152,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5321002189132534,0.6931569525875617,,12,61,0.1643835616438356,0.53
10,0.2578143282241882,0.39570420310367976,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5317031063374762,0.6928576266090937,,9,81,0.1,0.53
11,0.25781642565178287,0.39567185697729,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5314334247124368,0.6926172431391743,,5,67,0.06944444444444445,0.53
12,0.2578005163475653,0.3956737394447809,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5312905755545955,0.6924859237050793,,10,60,0.14285714285714285,0.53
13,0.2578082444747589,0.39566939131811146,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5312120372287847,0.6923821130763947,,11,61,0.1527777777777778,0.53
14,0.25781129709219686,0.39566845202242007,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311695142357525,0.692337549780952,,12,57,0.17391304347826086,0.53
15,0.2578121390398964,0.39566719861686717,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311552926492272,0.692305004846904,,8,64,0.1111111111111111,0.53
16,0.2578179477421622,0.39566422698575965,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311484182876527,0.6922796469465862,,10,65,0.13333333333333333,0.53
17,0.25781783370534017,0.39566422430725373,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311456639461181,0.6922689225490811,,11,62,0.1506849315068493,0.53
18,0.25781731318707896,0.3956645969108934,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311456414644149,0.6922637281192272,,9,63,0.125,0.53
19,0.2578172591810699,0.3956645543530972,0.0,-0.004538661818854075,curated,0.09980430528375733,0.5311423089157205,0.6922600367990258,,7,56,0.1111111111111111,0.53
