step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.15948362934708185,0.47540176903997533,0.15,0.006389094193972209,echo,0.09547738693467336,0.83567064060432,0.7761058107176046,0.047142782671677624,0,0,,0.44
1,0.16316386789334517,0.47937951195548495,0.14,0.026328845397156592,echo,0.09547738693467336,0.8291756117548423,0.7562778180021089,0.04690914252835782,8,127,0.05925925925925926,0.46
2,0.1650524366648711,0.4768903485045131,0.11,0.03299411951125028,echo,0.09547738693467336,0.8162378865185685,0.7446592292948108,0.058218147116618435,8,130,0.057971014492753624,0.46
3,0.16637599399358952,0.47536975927363306,0.1,0.06772016921301971,echo,0.09547738693467336,0.8050860781554877,0.7371729628711682,0.06634274296233975,10,130,0.07142857142857142,0.48
4,0.16794388744619215,0.4753531750839363,0.09,0.07774780383205362,echo,0.09547738693467336,0.7962625579589061,0.7322170874884881,0.07239985693762141,10,136,0.0684931506849315,0.48
5,0.16581397580350557,0.4709821403553366,0.09,0.07229334817701086,echo,0.09547738693467336,0.7961471081108762,0.723172859416378,0.07564450513812201,10,142,0.06578947368421052,0.5
6,0.16412178052378074,0.46807501537566515,0.09,0.09967190467967536,echo,0.09547738693467336,0.7990298194659894,0.7163046036272717,0.07858668562176165,10,145,0.06451612903225806,0.51
7,0.16417350996930644,0.466909216191572,0.09,0.09967190467967536,echo,0.09547738693467336,0.8011203583790047,0.7119220400619917,0.08388529204325516,10,146,0.0641025641025641,0.52
8,0.16322733375259166,0.46473382710923195,0.09,0.1145182987823808,echo,0.09547738693467336,0.7980545535781145,0.7072689875150334,0.08600114461939934,10,150,0.0625,0.52
9,0.16293723924961,0.4632751391469948,0.09,0.1145182987823808,echo,0.09547738693467336,0.794793551505113,0.7041918337758599,0.08952374290448542,11,148,0.06918238993710692,0.52
10,0.16278482989879797,0.4616629173637776,0.09,0.12842707866331002,echo,0.09547738693467336,0.7904417944776834,0.6984769163240283,0.09345624410537663,12,153,0.07272727272727272,0.53
11,0.16359835379480508,0.4613278911085567,0.09,0.1530156752828818,echo,0.09547738693467336,0.7876538230831499,0.6949531668318092,0.10018054119181638,12,155,0.0718562874251497,0.53
12,0.16420688895393742,0.4612755887506414,0.09,0.1530156752828818,echo,0.09547738693467336,0.7855986593250769,0.692878214845928,0.10598467739650373,12,158,0.07058823529411765,0.57
13,0.16485092503702345,0.46141312319727285,0.09,0.16348792774014237,echo,0.09547738693467336,0.7841501056405896,0.6921571064400076,0.11185681803866195,12,157,0.07100591715976332,0.57
14,0.1653288659857191,0.4614577035048826,0.09,0.16348792774014237,echo,0.09547738693467336,0.7831398841729136,0.6914782592343127,0.11696483558538194,12,158,0.07058823529411765,0.57
15,0.16475710215110514,0.4599602349005227,0.08,0.1643044619422572,echo,0.09547738693467336,0.7822977973047035,0.689347806838182,0.11882901055738657,12,159,0.07017543859649122,0.57
16,0.16484873007988152,0.459459115167099,0.08,0.1643044619422572,echo,0.09547738693467336,0.781787696145216,0.6881047890188755,0.12184726310786625,12,159,0.07017543859649122,0.57
17,0.16479559076991512,0.45893941050467196,0.08,0.1643044619422572,echo,0.09547738693467336,0.7813466465046569,0.6866919107971822,0.12437622066996604,12,161,0.06936416184971098,0.57
18,0.16477585970016012,0.45858990803732325,0.08,0.1643044619422572,echo,0.09547738693467336,0.7809420370858247,0.6857398488717759,0.12662033415410529,12,160,0.06976744186046512,0.57
19,0.1648204248761481,0.4583911744740853,0.08,0.1643044619422572,echo,0.09547738693467336,0.780419332603324,0.6848858342547208,0.12881324244491515,12,160,0.06976744186046512,0.57
20,0.1648740909663399,0.45827154033926304,0.08,0.1643044619422572,echo,0.09547738693467336,0.7799036508642899,0.6844017070590853,0.13070724018388277,12,159,0.07017543859649122,0.57
21,0.16483715044853842,0.4580648493403723,0.08,0.1643044619422572,echo,0.09547738693467336,0.7791631074083222,0.6838696146038001,0.13251127536159657,12,159,0.07017543859649122,0.57
22,0.16486854898359715,0.4579467059183082,0.08,0.1643044619422572,echo,0.09547738693467336,0.7785146848935485,0.6834554427077169,0.13423222490489983,12,161,0.06936416184971098,0.57
23,0.1649127084226131,0.4578654041040366,0.08,0.1643044619422572,echo,0.09547738693467336,0.77797176808344,0.6831066698340673,0.13588941457987935,12,160,0.06976744186046512,0.57
24,0.1648977633482559,0.45774211978917184,0.08,0.1643044619422572,echo,0.09547738693467336,0.7773358198935473,0.6827178685744344,0.13739658923357434,12,162,0.06896551724137931,0.57
