step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.011722461101714177,0.4719937210894306,0.164,0.004924894159737105,mixed
1,0.012372766571668012,0.46393525952064063,0.1,0.04093243785441235,mixed
2,0.013680270416899634,0.4584113378606902,0.042,0.06124318986998005,mixed
3,0.013524629339212356,0.4548805156037369,0.02,0.07690122843144206,mixed
4,0.013901781356973822,0.45202058352196506,0.016,0.08135094265211515,mixed
5,0.01558262343802878,0.4501401930536515,0.012,0.09418478586897841,mixed
6,0.015707832523561626,0.44886410130705057,0.012,0.09666145605803245,mixed
7,0.015640875224312262,0.4480754078824548,0.012,0.10281618140135235,mixed
8,0.01605042836865032,0.44710495922509036,0.012,0.10329613939534235,mixed
9,0.01593764369370798,0.4464955564459517,0.012,0.10614438883656509,mixed
10,0.016378014810520553,0.44603636015397985,0.012,0.10633970260669579,mixed
11,0.016697803417904944,0.44565330916187235,0.012,0.10901073866051632,mixed
12,0.01644846937536913,0.4448536172239291,0.012,0.10947222494820212,mixed
13,0.01629234315907565,0.4439625055526235,0.01,0.11727408932478703,mixed
14,0.0164362066859687,0.4428207477534347,0.01,0.1163589203899182,mixed
15,0.016640041361086842,0.4420206597762275,0.01,0.11635658461803845,mixed
16,0.016626165951609814,0.4415015937775681,0.01,0.11654330496846872,mixed
17,0.016692656376453653,0.44046704687345256,0.01,0.1174148030353749,mixed
18,0.017062819827172563,0.43933384207481924,0.01,0.1192400254911509,mixed
19,0.01752746492642315,0.43856659571350554,0.01,0.11863852469036865,mixed
20,0.017685848641609738,0.4380606826863001,0.01,0.12001243596638718,mixed
21,0.017737245806391685,0.43764988319245524,0.01,0.11869214809506086,mixed
22,0.01811966575299543,0.43704542775237,0.01,0.11950136418663082,mixed
23,0.01828055225204899,0.4368296001706973,0.01,0.11735443191422917,mixed
24,0.018451021071852473,0.43637122580187493,0.01,0.11746398024191762,mixed
25,0.01856848433775236,0.4359412731925113,0.01,0.11806534163343005,mixed
26,0.018694906261313607,0.43584336848377303,0.01,0.11254938197086284,mixed
27,0.0185974931532481,0.43555853109316744,0.01,0.11222910321290872,mixed
