step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.23653518086198413,0.4153635501361961,0.1,-0.002235940310115242,echo
1,0.2351470724822294,0.403404243107661,0.06,0.10778391545587636,echo
2,0.23470390533958502,0.39623088501655657,0.03,0.13818181818181816,echo
3,0.23596187033249896,0.39083662062547175,0.02,0.1529855911407537,echo
4,0.2352770937616318,0.38583127239340326,0.02,0.1840929514359124,echo
5,0.2354982449746073,0.3825636628953378,0.01,0.20280905367757504,echo
6,0.23503225661321586,0.3798148708489552,0.01,0.2282071987397573,echo
7,0.23481276794518224,0.37733860579613787,0.01,0.19392213250746596,echo
8,0.23487304421123512,0.37595022597512945,0.01,0.18969582645602437,echo
9,0.23472928187404507,0.37492387613020006,0.01,0.15171546498129765,echo
10,0.23471187718859507,0.37434308475500516,0.01,0.12102117240385989,echo
11,0.23455629946480527,0.373754426729155,0.01,0.11153605846602416,echo
12,0.23449384233888906,0.3734121498688489,0.01,0.1225679401339108,echo
13,0.23440246245853824,0.3730945656479377,0.01,0.09474383459270917,echo
14,0.23427367096443266,0.3728835446079494,0.01,0.0889592661351971,echo
15,0.23425504354861298,0.3727387796635038,0.01,0.0889592661351971,echo
16,0.23424769849049717,0.3726717742371875,0.01,0.0889592661351971,echo
17,0.23435570566876773,0.37263140911580606,0.01,0.0889592661351971,echo
18,0.2343278136603617,0.3725835922848082,0.01,0.0889592661351971,echo
19,0.23436232790201994,0.3725056663428623,0.01,0.0889592661351971,echo
20,0.23437376525383813,0.37246626914023656,0.01,0.0889592661351971,echo
21,0.23441905729524534,0.3724353140786437,0.01,0.0889592661351971,echo
22,0.23444528070927514,0.3724006464867594,0.01,0.0889592661351971,echo
23,0.23446885652646265,0.37242269774791914,0.01,0.0889592661351971,echo
24,0.23449491710042392,0.3724200689123163,0.01,0.0889592661351971,echo
25,0.23452322816710552,0.3724322035211208,0.01,0.0889592661351971,echo
26,0.23454152425157992,0.3724247027305316,0.01,0.0889592661351971,echo
27,0.23457020361038453,0.3724186011280047,0.01,0.0889592661351971,echo
28,0.23459550178277733,0.3724118041132333,0.01,0.0889592661351971,echo
29,0.23462572507783164,0.37241404831636366,0.01,0.0889592661351971,echo
30,0.234648689471208,0.3724321909197112,0.01,0.0889592661351971,echo
31,0.23467195480014894,0.37241196399023657,0.01,0.0889592661351971,echo
32,0.23469537867498752,0.372417242315369,0.01,0.0889592661351971,echo
33,0.23471951809503303,0.37240668236936614,0.01,0.0889592661351971,echo
34,0.23473660571979618,0.3724130742707154,0.01,0.0889592661351971,echo
35,0.2347562446505904,0.37240365692360994,0.01,0.0889592661351971,echo
36,0.23477312833246666,0.37240473693652854,0.01,0.0889592661351971,echo
37,0.23479354572940697,0.37239829140841435,0.01,0.0889592661351971,echo
38,0.23480388111669992,0.372407303206183,0.01,0.0889592661351971,echo
39,0.23481773061761857,0.37240915115137396,0.01,0.0889592661351971,echo
40,0.23482876591402813,0.37241121216172735,0.01,0.0889592661351971,echo
41,0.2348390380633801,0.372420237207281,0.01,0.0889592661351971,echo
42,0.23484800305188394,0.3724160515548127,0.01,0.0889592661351971,echo
