step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.09067663236258802,0.4505130185318071,0.1,0.009625954763708469,curated
1,0.0890706881585326,0.44263919395482326,0.02,0.014801279388310653,curated
2,0.08661893690770071,0.43995732196961645,0.0,0.0033346452248672735,curated
3,0.08182057801719228,0.43818390778955857,0.0,-0.018490525800806522,curated
4,0.08215118839293295,0.43663423933441925,0.0,-0.024326726600654058,curated
5,0.08295961575005906,0.43600419206526536,0.0,-0.027913859803976225,curated
6,0.08288742272074837,0.43573095570498666,0.0,-0.019446843870187948,curated
7,0.08326878616645628,0.4353107535893876,0.0,-0.019446843870187948,curated
8,0.0833024142907669,0.43524678333046213,0.0,-0.019446843870187948,curated
9,0.083321577981419,0.43523967013297954,0.0,-0.015140132340831716,curated
10,0.08332579707041018,0.4352642288961426,0.0,-0.019857683852489497,curated
11,0.08332022492426938,0.43527098450642465,0.0,-0.014093211786093518,curated
12,0.0833414205274461,0.4352767511818156,0.0,-0.020464508164897456,curated
13,0.08334426220978214,0.4352854879383303,0.0,-0.02286449903872467,curated
14,0.0833562942410275,0.43528401908145653,0.0,-0.032021408969267265,curated
15,0.08335013274729094,0.4352816363629451,0.0,-0.032021408969267265,curated
16,0.08334883284686997,0.4352818889780579,0.0,-0.032021408969267265,curated
17,0.08335072625845065,0.4352822670879872,0.0,-0.032021408969267265,curated
18,0.08335080154047829,0.435282728129637,0.0,-0.032021408969267265,curated
19,0.08335084005408237,0.43528257896380557,0.0,-0.032021408969267265,curated
20,0.08335070880525082,0.4352826218868425,0.0,-0.032021408969267265,curated
21,0.0833507602253782,0.43528251308066546,0.0,-0.032021408969267265,curated
22,0.08335081767679364,0.4352824935410238,0.0,-0.032021408969267265,curated
23,0.08335086260715395,0.4352825241579166,0.0,-0.032021408969267265,curated
24,0.08335086011128333,0.43528250440483385,0.0,-0.032021408969267265,curated
25,0.08335085016977266,0.43528249561172627,0.0,-0.032021408969267265,curated
26,0.08335084146505861,0.43528250232113225,0.0,-0.032021408969267265,curated
27,0.08335084557908921,0.4352825090838015,0.0,-0.032021408969267265,curated
28,0.08335084599396458,0.43528251100229753,0.0,-0.032021408969267265,curated
29,0.08335084658399257,0.435282511513854,0.0,-0.032021408969267265,curated
30,0.08335084652300977,0.4352825107522431,0.0,-0.032021408969267265,curated
31,0.08335084689054288,0.43528251083461306,0.0,-0.032021408969267265,curated
