step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.23653518086198413,0.4153635501361961,0.1,-0.020593063164851128,mixed
1,0.23562861384842385,0.40315393127676524,0.03,0.012979459906834306,mixed
2,0.2390836650624212,0.39583077967762564,0.0,0.0189153127697983,mixed
3,0.24007606283141547,0.38951790679351883,0.0,0.050553748891365144,mixed
4,0.23895123412753283,0.38390159450376143,0.0,0.12162891369779247,mixed
5,0.23817603585455457,0.380314323012119,0.0,0.17761364662930615,mixed
6,0.23814842563659844,0.37773893478305537,0.0,0.165280798260202,mixed
7,0.23728520705994172,0.3747631452931526,0.0,0.11813249973406714,mixed
8,0.23676456577509308,0.3721002735774913,0.0,0.032022912774509325,mixed
9,0.2364878377750417,0.36963677900588066,0.0,-0.029997399511516233,mixed
10,0.2364353747585436,0.3686725580790591,0.0,-0.023833146862003995,mixed
11,0.2366375488128038,0.36821773929065316,0.0,-0.023833146862003995,mixed
12,0.23650089533213436,0.3679041649042737,0.0,-0.023833146862003995,mixed
13,0.2363340055678437,0.3674777284483141,0.0,-0.023833146862003995,mixed
14,0.23624687357638735,0.3672185125163214,0.0,-0.023833146862003995,mixed
15,0.23642253736983943,0.3671913491464512,0.0,-0.023833146862003995,mixed
16,0.2363365769819161,0.3669429546632195,0.0,-0.023833146862003995,mixed
17,0.2360887597063099,0.3667324742642213,0.0,-0.023833146862003995,mixed
18,0.2360353525148335,0.3666994701979895,0.0,-0.023833146862003995,mixed
19,0.23590500573796183,0.36662973556892225,0.0,-0.023833146862003995,mixed
20,0.23585881554257,0.3665496207689676,0.0,-0.023833146862003995,mixed
21,0.23579688866953855,0.3665932785286,0.0,-0.023833146862003995,mixed
22,0.23568745169048722,0.36655224441706996,0.0,-0.023833146862003995,mixed
23,0.23570355211304278,0.3664818228002339,0.0,-0.023833146862003995,mixed
24,0.23576149457073156,0.36641842563892324,0.0,-0.023833146862003995,mixed
25,0.23582725369077281,0.3662984064440454,0.0,-0.023833146862003995,mixed
26,0.2358230565045857,0.3662685800535578,0.0,-0.023833146862003995,mixed
27,0.23583564457531192,0.3660965876173589,0.0,-0.023833146862003995,mixed
28,0.23572451485642942,0.3660977145385486,0.0,-0.023833146862003995,mixed
29,0.2357413486434399,0.36600346491057784,0.0,-0.023833146862003995,mixed
30,0.23563572588510634,0.3660917649230364,0.0,-0.023833146862003995,mixed
31,0.23562057299125733,0.366139224556597,0.0,-0.023833146862003995,mixed
32,0.2355936891241001,0.3661008873310725,0.0,-0.023833146862003995,mixed
33,0.23557902742167877,0.3660741164385136,0.0,-0.023833146862003995,mixed
34,0.23553349783862598,0.36612536748635577,0.0,-0.023833146862003995,mixed
35,0.2355191850176374,0.3661345429683804,0.0,-0.023833146862003995,mixed
36,0.2354998441956995,0.36616150762662353,0.0,-0.023833146862003995,mixed
37,0.2355400280458822,0.36606391462988713,0.0,-0.023833146862003995,mixed
38,0.2355202101748935,0.3660898785449649,0.0,-0.023833146862003995,mixed
39,0.23548939508232855,0.3660961929728015,0.0,-0.023833146862003995,mixed
40,0.2354774378898179,0.3661135891623971,0.0,-0.023833146862003995,mixed
41,0.2355113187271138,0.3660524843113954,0.0,-0.023833146862003995,mixed
42,0.23548863978235482,0.3660737627608849,0.0,-0.023833146862003995,mixed
43,0.23548130458343539,0.36607327618223645,0.0,-0.023833146862003995,mixed
44,0.23546543318665908,0.3660995970432373,0.0,-0.023833146862003995,mixed
45,0.23549066549729303,0.3660159215464157,0.0,-0.023833146862003995,mixed
46,0.23552813091819144,0.3659315848674115,0.0,-0.023833146862003995,mixed
47,0.23551258335167222,0.3659661242326711,0.0,-0.023833146862003995,mixed
48,0.2354923315262791,0.3660020648773454,0.0,-0.023833146862003995,mixed
49,0.23547538676445418,0.36602658763722085,0.0,-0.023833146862003995,mixed
50,0.23545674017125784,0.36607482495948834,0.0,-0.023833146862003995,mixed
51,0.2354761897338501,0.36602001284202357,0.0,-0.023833146862003995,mixed
52,0.23548028560808207,0.36599786292162295,0.0,-0.023833146862003995,mixed
53,0.23548679115751903,0.3659676347970804,0.0,-0.023833146862003995,mixed
54,0.23548989116329794,0.36594935001497697,0.0,-0.023833146862003995,mixed
55,0.23548003173861468,0.36595570537081173,0.0,-0.023833146862003995,mixed
56,0.2355163635981933,0.3658802255258317,0.0,-0.023833146862003995,mixed
57,0.2354960574056839,0.36591734874786025,0.0,-0.023833146862003995,mixed
58,0.23546602490751017,0.3659807103261093,0.0,-0.023833146862003995,mixed
