loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.40636861461452306,0.0,0.09198502928177106
1.0,0.15,0.4057517846469013,0.0,0.09162671502971151
1.0,0.3,0.40983505304848383,0.0,0.08943214557833601
2.0,0.05,0.4076602352438908,0.0,0.08797955360135454
2.0,0.15,0.40650895840234363,0.0,0.08795057927904294
2.0,0.3,0.4052490306322872,0.0,0.08808776862734305
3.0,0.05,0.4023448427469921,0.0,0.08574590760780922
3.0,0.15,0.400945826311129,0.0,0.08586212120573872
3.0,0.3,0.40223372605814317,0.0,0.08565267182041034
