step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,-0.045777997115057145,0.4325828623345322,0.29,0.00213516799620421,echo,0.09569377990430622,0.963534644596232,0.6993019646625771,0.13591283122981318,0,0,,0.31
1,-0.04190165144624608,0.43128189780118864,0.3,0.05082859634876235,echo,0.09569377990430622,0.9891166970895015,0.6778590487531978,0.1314572906840457,9,131,0.06428571428571428,0.31
2,-0.040528624338579886,0.42922008884444307,0.3,0.09167458916202632,echo,0.09569377990430622,1.0033383076273024,0.6677270949974806,0.13291608954701684,9,138,0.061224489795918366,0.31
3,-0.04105400971943778,0.42808928607773006,0.31,0.11171827565270183,echo,0.09569377990430622,1.0167244792100842,0.6626390733785963,0.13685876310800157,6,140,0.0410958904109589,0.31
4,-0.04185321594075155,0.42709369346542914,0.29,0.11171827565270183,echo,0.09569377990430622,1.0235864385379922,0.6597561561173342,0.14229243933980665,6,144,0.04,0.31
5,-0.043142939937716215,0.426976829966185,0.3,0.11531716756364509,echo,0.09569377990430622,1.0338060036981302,0.6572333057425634,0.14428420970459946,6,146,0.039473684210526314,0.31
6,-0.044816985012098264,0.42646797716085055,0.29,0.12251185549883706,echo,0.09569377990430622,1.0401783184086288,0.6543893002872881,0.14712555786026976,6,148,0.03896103896103896,0.31
7,-0.04568962504969308,0.4260787166427234,0.28,0.13002036045547094,echo,0.09569377990430622,1.0435554246174177,0.652514961583493,0.150700620136516,6,148,0.03896103896103896,0.3
8,-0.04524289419359565,0.42529457764107476,0.28,0.13002036045547094,echo,0.09569377990430622,1.045127563974641,0.650402642503519,0.154692073493764,6,148,0.03896103896103896,0.29
9,-0.04538397477605869,0.42435741143072286,0.28,0.14085965043882678,echo,0.09569377990430622,1.0448630798250063,0.6488687590743868,0.15601417244392354,6,150,0.038461538461538464,0.29
10,-0.045550716935963624,0.4234689450137465,0.28,0.14085965043882678,echo,0.09569377990430622,1.0450894315543278,0.6475800651914766,0.1572527999494151,6,149,0.03870967741935484,0.28
11,-0.045762779816758886,0.42274567737816865,0.28,0.14085965043882678,echo,0.09569377990430622,1.0464615633732275,0.6462307854766305,0.15810551573973292,6,150,0.038461538461538464,0.28
12,-0.046416583060105154,0.42285584012802047,0.27,0.14085965043882678,echo,0.09569377990430622,1.0504214177308484,0.6450057498071083,0.1610030966486596,6,151,0.03821656050955414,0.28
13,-0.045783705827990594,0.4209663972994171,0.26,0.13462788061956932,echo,0.09569377990430622,1.052252467915481,0.6434846041281306,0.16283153588983998,6,152,0.0379746835443038,0.28
14,-0.04527685740119099,0.4205835542967936,0.25,0.13827402001354294,echo,0.09569377990430622,1.0541227613869715,0.6426763517870743,0.16527692921140635,6,152,0.0379746835443038,0.28
15,-0.045066533689675545,0.4197245436017453,0.25,0.13526818071998065,echo,0.09569377990430622,1.054277668235628,0.6415244815192753,0.16598826297681962,6,154,0.0375,0.28
16,-0.04509764494357087,0.4187525891643971,0.25,0.13526818071998065,echo,0.09569377990430622,1.0549455365924927,0.6396575403736736,0.16568701455354673,6,154,0.0375,0.28
17,-0.04429071056771665,0.4187159907010183,0.25,0.1442162943337146,echo,0.09569377990430622,1.060400700139093,0.6381610139264015,0.1679281884830516,6,154,0.0375,0.28
18,-0.04326483866757221,0.41891106555615787,0.24,0.1392325151437719,echo,0.09569377990430622,1.0646422601943015,0.6368315509339241,0.17104595957786917,6,155,0.037267080745341616,0.29
19,-0.04440204292843468,0.4164165259987566,0.21,0.14333859606509589,echo,0.09569377990430622,1.0658875224468631,0.63272585190809,0.16787124717270532,6,158,0.036585365853658534,0.29
20,-0.04485175946230463,0.4153697062709789,0.21,0.15407790626902004,echo,0.09569377990430622,1.0674903895130556,0.6306106017037729,0.1668581241980139,6,157,0.03680981595092025,0.29
21,-0.044944223714762116,0.41477122570707237,0.21,0.15407790626902004,echo,0.09569377990430622,1.0678522117583813,0.6290342955141465,0.16670164203397592,6,158,0.036585365853658534,0.31
22,-0.04507948215416275,0.41415769113827977,0.19,0.15407790626902004,echo,0.09569377990430622,1.0675963772458128,0.6279471242746235,0.166337786742216,6,158,0.036585365853658534,0.32
23,-0.04514142783757192,0.413524873411311,0.19,0.15407790626902004,echo,0.09569377990430622,1.0669779075145696,0.6268454148277183,0.1663867201196303,6,157,0.03680981595092025,0.33
24,-0.04523217436360338,0.4131082071970221,0.19,0.15407790626902004,echo,0.09569377990430622,1.0666757030427,0.6260967687201889,0.16615514934922232,6,157,0.03680981595092025,0.33
25,-0.04531919598885881,0.4126512693258416,0.17,0.15407790626902004,echo,0.09569377990430622,1.0658411903622687,0.6253118047123085,0.16597730311797215,6,158,0.036585365853658534,0.33
26,-0.04541336773769695,0.41221195779671893,0.17,0.14993883792048926,echo,0.09569377990430622,1.0655118212934114,0.6245187353470677,0.16578309424688553,6,157,0.03680981595092025,0.33
27,-0.045472514216003776,0.4118946646175493,0.16,0.15070502146381703,echo,0.09569377990430622,1.0649975539770427,0.6238773520175661,0.1657314148756031,6,157,0.03680981595092025,0.33
28,-0.04551277777667499,0.4115788860872785,0.16,0.14710890876455512,echo,0.09569377990430622,1.0641450823347243,0.6233342602441795,0.1655260470382741,6,157,0.03680981595092025,0.33
29,-0.04556456943894874,0.41122530579414657,0.16,0.15541228367831697,echo,0.09569377990430622,1.0635434109501922,0.6227038017234997,0.16543644246337663,6,158,0.036585365853658534,0.33
30,-0.045583982086740533,0.41090072307555686,0.16,0.16175608552124146,echo,0.09569377990430622,1.0630240659892698,0.6221367461609805,0.16533340427096305,6,158,0.036585365853658534,0.33
31,-0.04561164540236013,0.41060142720574677,0.16,0.16175608552124146,echo,0.09569377990430622,1.062301071949635,0.621586610881731,0.1651903428057757,6,157,0.03680981595092025,0.33
32,-0.046466399341838126,0.4087953754239377,0.16,0.16175608552124146,echo,0.09569377990430622,1.061320598170783,0.6206396793400819,0.165150753694668,6,159,0.03636363636363636,0.33
33,-0.04700266990243505,0.40743922966097734,0.15,0.16175608552124146,echo,0.09569377990430622,1.0612297066946854,0.6195562575823156,0.1652099285756093,6,160,0.03614457831325301,0.34
34,-0.04740718958687444,0.40626419104219363,0.14,0.16175608552124146,echo,0.09569377990430622,1.0592259761142935,0.6184953990237648,0.1656865858920608,6,160,0.03614457831325301,0.34
