step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.29278796416504177,0.35351750339630406,0.27,-0.0354230976869091,mixed,0.2,0.6341949579695165,0.6876504255141741,,0,0,,0.51
1,0.29173081592281674,0.34778678109158245,0.27,-0.02693986344007542,mixed,0.2,0.6114236731145275,0.664455143523334,,66,231,0.2222222222222222,0.52
2,0.292386198704813,0.34343651174344797,0.26,-0.0019823168676301036,mixed,0.2,0.590065825756443,0.6459342976606821,,76,243,0.23824451410658307,0.53
3,0.2930239942300576,0.3409046254346709,0.21,0.014416454960056295,mixed,0.2,0.5776447656974728,0.6347577037613571,,78,246,0.24074074074074073,0.54
4,0.29321561186184525,0.34039680050011795,0.16,0.023598910348627124,mixed,0.2,0.5721498555304636,0.6282077320621344,,71,249,0.221875,0.54
5,0.2931880102962361,0.3398997313620257,0.17,0.017579809481813913,mixed,0.2,0.5656915384753985,0.6244660626193924,,69,248,0.21766561514195584,0.54
6,0.2922031681826246,0.3392787537267338,0.13,0.017579809481813913,mixed,0.2,0.5618648303380174,0.6223057103828284,,71,246,0.22397476340694006,0.54
7,0.29140577251094224,0.3384838599392311,0.1,0.017579809481813913,mixed,0.2,0.5579705882661465,0.6202386396018564,,66,248,0.21019108280254778,0.54
8,0.2914656347677246,0.33812752138466,0.1,0.008163078870611061,mixed,0.2,0.556334428247898,0.6190327965201557,,68,244,0.21794871794871795,0.54
9,0.29194940365896427,0.3381566180824814,0.08,0.008163078870611061,mixed,0.2,0.5556542188251659,0.618402223413354,,66,245,0.21221864951768488,0.54
10,0.2916350533515675,0.3376213181861479,0.07,0.008163078870611061,mixed,0.2,0.5543080911159798,0.6174593171442327,,72,244,0.22784810126582278,0.54
11,0.2914173249815648,0.3375293821416491,0.07,0.008163078870611061,mixed,0.2,0.5538226889071418,0.6171200535396557,,71,245,0.22468354430379747,0.54
12,0.2915053991892939,0.33718330080359865,0.07,-0.003912941199858244,mixed,0.2,0.5527994978266871,0.6164705557463553,,70,250,0.21875,0.54
13,0.29128994142076114,0.3370003772502264,0.07,-0.003912941199858244,mixed,0.2,0.5524545722057718,0.6159488485805568,,71,251,0.2204968944099379,0.54
14,0.29146548244137466,0.3368380313479583,0.07,-0.0066418294795561935,mixed,0.2,0.5517261463166124,0.6156662949679975,,69,243,0.22115384615384615,0.54
15,0.29154512339885946,0.33678557705458184,0.07,-0.0066418294795561935,mixed,0.2,0.5509016478541241,0.6156063455748825,,72,245,0.22712933753943218,0.54
16,0.29144163465259765,0.33672542657008153,0.07,-0.0066418294795561935,mixed,0.2,0.5501744523127811,0.6153022512030869,,72,248,0.225,0.54
17,0.29120983068426465,0.3366594208187606,0.07,-0.0066418294795561935,mixed,0.2,0.5501997265721016,0.6150869854707891,,79,246,0.24307692307692308,0.54
18,0.29119579763484077,0.3365826571600365,0.07,-0.0066418294795561935,mixed,0.2,0.549687698315957,0.6148455524158727,,73,242,0.23174603174603176,0.54
19,0.2912349768461866,0.3365906148329202,0.07,-0.0066418294795561935,mixed,0.2,0.549605878774175,0.6147391925761374,,69,245,0.2197452229299363,0.54
20,0.2911886386233961,0.33654231797062645,0.07,-0.0066418294795561935,mixed,0.2,0.5494735469295978,0.6146104802094289,,70,257,0.21406727828746178,0.54
21,0.29131244186548283,0.33648975153701677,0.07,-0.0066418294795561935,mixed,0.2,0.5489264171298691,0.6144330410048654,,69,241,0.22258064516129034,0.54
22,0.2911526413173071,0.33649885712933936,0.07,-0.0066418294795561935,mixed,0.2,0.5486396416609497,0.6143491410696392,,74,240,0.2356687898089172,0.54
23,0.2910897950266849,0.3364152891486465,0.07,-0.0066418294795561935,mixed,0.2,0.5486110453727402,0.6141574653852242,,74,250,0.22839506172839505,0.54
24,0.2912278395559651,0.3363236842599403,0.06,-0.0066418294795561935,mixed,0.2,0.5485161256926544,0.614033663475918,,68,240,0.22077922077922077,0.54
25,0.29138972282646347,0.33633028924826874,0.06,-0.0066418294795561935,mixed,0.2,0.5483579080218483,0.6140583255690085,,72,246,0.22641509433962265,0.54
26,0.2916131129971226,0.3363284725419048,0.06,-0.0066418294795561935,mixed,0.2,0.5480196297874709,0.6140539160565615,,72,242,0.22929936305732485,0.54
27,0.2916004330690701,0.33628152667667194,0.06,-0.0066418294795561935,mixed,0.2,0.5479757743616679,0.61395183128229,,66,250,0.2088607594936709,0.54
28,0.29168289918227264,0.33630133037066384,0.05,-0.0066418294795561935,mixed,0.2,0.5476883566365375,0.6139693060004805,,68,237,0.22295081967213115,0.54
29,0.29159556565782285,0.33637108278477923,0.05,-0.0066418294795561935,mixed,0.2,0.5476587149722361,0.613909747780045,,68,251,0.21316614420062696,0.54
30,0.29163556903264387,0.33639011393782253,0.05,-0.0066418294795561935,mixed,0.2,0.5474367630906636,0.6139742745222159,,72,246,0.22641509433962265,0.54
31,0.2916081492632239,0.33644107463506584,0.04,-0.0066418294795561935,mixed,0.2,0.5475799484560969,0.6139978136272749,,72,244,0.22784810126582278,0.54
32,0.29161146955999595,0.3364026158892788,0.04,-0.0066418294795561935,mixed,0.2,0.5471202422072999,0.6139274520041139,,68,242,0.21935483870967742,0.54
33,0.291590659253815,0.3363675508087376,0.04,-0.0066418294795561935,mixed,0.2,0.5470624398157735,0.6138725725927757,,73,257,0.22121212121212122,0.54
34,0.2915816218193203,0.33638135066722,0.04,-0.0066418294795561935,mixed,0.2,0.5471246121447472,0.613871068405184,,69,252,0.21495327102803738,0.54
35,0.29156223996653574,0.3363578038008283,0.04,-0.0066418294795561935,mixed,0.2,0.5469791882260723,0.6138210577346043,,75,248,0.23219814241486067,0.54
36,0.2915801292118044,0.3362996574731374,0.04,-0.0066418294795561935,mixed,0.2,0.5468436388855203,0.6137240251660987,,72,253,0.22153846153846155,0.54
37,0.29162540866957426,0.3362859755386619,0.04,-0.0066418294795561935,mixed,0.2,0.5466991301856617,0.6136678661447427,,74,242,0.23417721518987342,0.54
38,0.29161820750301726,0.33629962975135497,0.04,-0.0066418294795561935,mixed,0.2,0.5466349035920364,0.6136643233296725,,74,260,0.2215568862275449,0.54
39,0.29159104307950223,0.3363754742000921,0.04,-0.0066418294795561935,mixed,0.2,0.5469033611842182,0.6137385334813744,,71,244,0.2253968253968254,0.54
40,0.2915165643478918,0.33641436653309503,0.04,-0.0066418294795561935,mixed,0.2,0.5468194430169883,0.6137564089744426,,72,243,0.22857142857142856,0.54
41,0.29144972584326845,0.3364128974007391,0.04,-0.0066418294795561935,mixed,0.2,0.5467600142941168,0.6137294716597786,,71,248,0.2225705329153605,0.54
42,0.29141853933029904,0.3364313789495172,0.04,-0.0066418294795561935,mixed,0.2,0.5466920285513044,0.6137328894305643,,71,239,0.22903225806451613,0.54
43,0.29142804819378737,0.3364471706773184,0.04,-0.0066418294795561935,mixed,0.2,0.5467380269644567,0.6137607565277956,,70,240,0.22580645161290322,0.54
44,0.2914890702908839,0.3365082877557542,0.04,-0.0066418294795561935,mixed,0.2,0.5468094921755572,0.6138280821932096,,73,255,0.2225609756097561,0.54
45,0.2915187886410852,0.33650104833815847,0.04,-0.0066418294795561935,mixed,0.2,0.5467696211842129,0.6138180000573845,,72,255,0.22018348623853212,0.54
46,0.2915296129551248,0.3365415929854437,0.04,-0.0066418294795561935,mixed,0.2,0.5467325793694582,0.6138677810158453,,73,243,0.2310126582278481,0.54
47,0.29150630753977963,0.3365323161079685,0.04,-0.0066418294795561935,mixed,0.2,0.5465941039325277,0.613845305062656,,82,234,0.25949367088607594,0.54
48,0.29148356291019706,0.33655286309770255,0.04,-0.0066418294795561935,mixed,0.2,0.5466370662646984,0.6138545172566748,,68,248,0.21518987341772153,0.54
49,0.29147429024694194,0.3365077984013764,0.04,-0.0066418294795561935,mixed,0.2,0.5465045366806526,0.6137858014501734,,72,237,0.23300970873786409,0.54
50,0.2915134354492851,0.3365188639398259,0.04,-0.0066418294795561935,mixed,0.2,0.5465023060819447,0.6138170088677143,,71,247,0.22327044025157233,0.54
51,0.2914855689868272,0.3365192794139149,0.04,-0.0066418294795561935,mixed,0.2,0.5464793095835323,0.6138251466721206,,75,248,0.23219814241486067,0.54
52,0.2914906516682064,0.3365622617366098,0.04,-0.0066418294795561935,mixed,0.2,0.5465497307717395,0.6138632147785588,,76,251,0.2324159021406728,0.54
53,0.2915147392181067,0.33657903496769015,0.04,-0.0066418294795561935,mixed,0.2,0.546584399826357,0.6138865107636577,,65,250,0.20634920634920634,0.54
54,0.2914695540315538,0.33662224974433647,0.04,-0.0066418294795561935,mixed,0.2,0.5466449159220104,0.6139203099351032,,73,245,0.22955974842767296,0.54
55,0.29148109602249367,0.33666079100527113,0.04,-0.0066418294795561935,mixed,0.2,0.5466978736165998,0.6139529064988674,,66,256,0.20496894409937888,0.54
56,0.29155719610753844,0.33672492975358326,0.04,-0.0066418294795561935,mixed,0.2,0.5467928295558169,0.6140340564872302,,65,256,0.20249221183800623,0.54
