step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.27054861986768686,0.39375834197517956,0.15,-0.06851529304444544,curated
1,0.27306628204346095,0.3842500515415722,0.08,-0.07054080170604113,curated
2,0.2733845386156754,0.3743892717112931,0.0,-0.07239193767607724,curated
3,0.27512914389876825,0.36983504552564356,0.0,-0.07256836668601371,curated
4,0.27651939088740607,0.3656606189725551,0.0,-0.08957604621221613,curated
5,0.2766448349487611,0.3617807914112243,0.0,-0.0783638561898171,curated
6,0.27695516259497316,0.3594120307007024,0.0,-0.08555013493574974,curated
7,0.2762517990025988,0.35623416851517214,0.0,-0.08351819653456449,curated
8,0.2769021181637045,0.3527590643399887,0.0,-0.08486289556024877,curated
9,0.27506715717351954,0.3465573003742315,0.0,-0.08375790304390027,curated
10,0.2776147295665818,0.3411120826416622,0.0,-0.09981691462682897,curated
11,0.2782844573918203,0.3347915450133816,0.0,-0.07241058439601067,curated
12,0.27826189055582934,0.32989595455759163,0.0,-0.07875967150624452,curated
13,0.27820533551968013,0.3273356881098921,0.0,-0.11647935644150001,curated
14,0.2784526839876018,0.32646947026099904,0.0,-0.11647935644150001,curated
15,0.2786531509936173,0.3262062032383163,0.0,-0.11647935644150001,curated
16,0.27890296453483254,0.3262122533515758,0.0,-0.11647935644150001,curated
17,0.2792704153764468,0.32638603472070726,0.0,-0.11647935644150001,curated
18,0.2791693007155779,0.326308771989599,0.0,-0.11647935644150001,curated
19,0.2791643369164926,0.3263000309503129,0.0,-0.11647935644150001,curated
20,0.279180697633548,0.32630801353955863,0.0,-0.11647935644150001,curated
21,0.27917225976539356,0.3263021827474728,0.0,-0.11647935644150001,curated
22,0.27916018682262544,0.3262946228169005,0.0,-0.11647935644150001,curated
23,0.27914730226344303,0.32628674121750123,0.0,-0.11647935644150001,curated
24,0.27914795580110735,0.3262870956392977,0.0,-0.11647935644150001,curated
25,0.2791490787496356,0.3262877647416554,0.0,-0.11647935644150001,curated
26,0.2791480928051552,0.32628716297835003,0.0,-0.11647935644150001,curated
27,0.279147660034448,0.3262868991307252,0.0,-0.11647935644150001,curated
28,0.2791474520387524,0.3262867719029721,0.0,-0.11647935644150001,curated
29,0.2791473623243248,0.326286717636219,0.0,-0.11647935644150001,curated
30,0.279147524951305,0.3262868162420305,0.0,-0.11647935644150001,curated
31,0.2791475686770262,0.32628684284640563,0.0,-0.11647935644150001,curated
32,0.27914757066125717,0.32628684405255165,0.0,-0.11647935644150001,curated
33,0.27914759411052226,0.3262868582527241,0.0,-0.11647935644150001,curated
34,0.27914760608834777,0.32628686549909114,0.0,-0.11647935644150001,curated
35,0.2791476106428112,0.3262868682623937,0.0,-0.11647935644150001,curated
36,0.2791476062110658,0.32628686556052905,0.0,-0.11647935644150001,curated
37,0.2791476086371876,0.3262868670399607,0.0,-0.11647935644150001,curated
38,0.27914760763757007,0.3262868664286264,0.0,-0.11647935644150001,curated
39,0.27914760593327953,0.326286865396315,0.0,-0.11647935644150001,curated
40,0.2791476051875297,0.32628686494374215,0.0,-0.11647935644150001,curated
41,0.27914760551624246,0.326286865143812,0.0,-0.11647935644150001,curated
42,0.2791476056162902,0.32628686520438654,0.0,-0.11647935644150001,curated
43,0.2791476057014006,0.3262868652560942,0.0,-0.11647935644150001,curated
44,0.27914760566857694,0.32628686523612926,0.0,-0.11647935644150001,curated
45,0.27914760563989827,0.32628686521863853,0.0,-0.11647935644150001,curated
46,0.2791476056382332,0.32628686521765027,0.0,-0.11647935644150001,curated
47,0.2791476056496762,0.3262868652246141,0.0,-0.11647935644150001,curated
48,0.27914760565635893,0.32628686522866196,0.0,-0.11647935644150001,curated
49,0.27914760565964863,0.32628686523065653,0.0,-0.11647935644150001,curated
50,0.2791476056571744,0.3262868652291594,0.0,-0.11647935644150001,curated
51,0.27914760565759655,0.3262868652294176,0.0,-0.11647935644150001,curated
52,0.27914760565814783,0.3262868652297527,0.0,-0.11647935644150001,curated
53,0.2791476056586427,0.32628686523005207,0.0,-0.11647935644150001,curated
54,0.27914760565845154,0.32628686522993666,0.0,-0.11647935644150001,curated
55,0.27914760565833285,0.32628686522986483,0.0,-0.11647935644150001,curated
56,0.2791476056583486,0.3262868652298745,0.0,-0.11647935644150001,curated
57,0.2791476056583378,0.3262868652298679,0.0,-0.11647935644150001,curated
58,0.2791476056583022,0.32628686522984623,0.0,-0.11647935644150001,curated
59,0.27914760565834684,0.3262868652298734,0.0,-0.11647935644150001,curated
60,0.27914760565833024,0.3262868652298632,0.0,-0.11647935644150001,curated
61,0.2791476056583407,0.32628686522986955,0.0,-0.11647935644150001,curated
62,0.2791476056583426,0.3262868652298709,0.0,-0.11647935644150001,curated
63,0.2791476056583432,0.3262868652298711,0.0,-0.11647935644150001,curated
64,0.279147605658343,0.32628686522987094,0.0,-0.11647935644150001,curated
65,0.27914760565834235,0.32628686522987055,0.0,-0.11647935644150001,curated
66,0.27914760565834235,0.3262868652298706,0.0,-0.11647935644150001,curated
67,0.279147605658343,0.3262868652298711,0.0,-0.11647935644150001,curated
68,0.27914760565834296,0.3262868652298709,0.0,-0.11647935644150001,curated
69,0.279147605658343,0.32628686522987094,0.0,-0.11647935644150001,curated
70,0.279147605658343,0.3262868652298711,0.0,-0.11647935644150001,curated
71,0.27914760565834307,0.32628686522987094,0.0,-0.11647935644150001,curated
72,0.27914760565834307,0.32628686522987105,0.0,-0.11647935644150001,curated
73,0.2791476056583431,0.32628686522987105,0.0,-0.11647935644150001,curated
74,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
75,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
76,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
77,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
78,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
79,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
80,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
81,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
82,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
83,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
84,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
85,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
86,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
87,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
88,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
89,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
90,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
91,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
92,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
93,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
94,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
95,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
96,0.2791476056583431,0.3262868652298711,0.0,-0.11647935644150001,curated
