step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.27054861986768686,0.39375834197517956,0.15,-0.014691552558606505,mixed
1,0.26694061329546465,0.3878926257757225,0.08,-0.005956029277168455,mixed
2,0.26490314678908145,0.37889665204957595,0.03,0.022926625387853877,mixed
3,0.26474261185310444,0.3710618742116521,0.0,0.057318819122029685,mixed
4,0.2647740576540857,0.36553824430175696,0.0,0.104973437478551,mixed
5,0.26574541682223574,0.36001015292084093,0.0,0.13265873457133323,mixed
6,0.2657310735717528,0.3541719086189621,0.0,0.11599111985901638,mixed
7,0.26540708524365936,0.35072772848715694,0.0,0.16129255183808863,mixed
8,0.26539022679609936,0.3474675746704034,0.0,0.13279702523100773,mixed
9,0.26513585526328176,0.344307871914247,0.0,0.08057638349476094,mixed
10,0.26501812690606863,0.3415484200189699,0.0,0.011512153271568638,mixed
11,0.2635340965912643,0.3383756749018532,0.0,0.002441784289202512,mixed
12,0.2629793533475685,0.33654238811632153,0.0,-0.006151242825455431,mixed
13,0.26291495172485163,0.33554484395766165,0.0,-0.006151242825455431,mixed
14,0.2628666362524959,0.33564006277886527,0.0,-0.006151242825455431,mixed
15,0.2628844237210971,0.3356460545675681,0.0,-0.006151242825455431,mixed
16,0.26309133390901446,0.33521008301065824,0.0,-0.006151242825455431,mixed
17,0.26293310438078504,0.33511599946460535,0.0,-0.006151242825455431,mixed
18,0.26290360335946195,0.3349939722008371,0.0,-0.006151242825455431,mixed
19,0.2630280482489899,0.33482004747004324,0.0,-0.006151242825455431,mixed
20,0.2628260517407369,0.3348997593426264,0.0,-0.006151242825455431,mixed
21,0.26304871817889486,0.33452364553469033,0.0,-0.006151242825455431,mixed
22,0.26311689654156584,0.334563615364532,0.0,-0.006151242825455431,mixed
23,0.2632626935020364,0.33431477983298635,0.0,-0.006151242825455431,mixed
24,0.2631167858842668,0.3342377572917306,0.0,-0.006151242825455431,mixed
25,0.26327999346508923,0.3342365326005256,0.0,-0.006151242825455431,mixed
26,0.2632029396814714,0.33416339339106377,0.0,-0.006151242825455431,mixed
27,0.2630234181649847,0.3344446287048596,0.0,-0.006151242825455431,mixed
28,0.26306879225151153,0.3340960019987457,0.0,-0.006151242825455431,mixed
29,0.26306742249679577,0.3340341894200838,0.0,-0.006151242825455431,mixed
30,0.26303509767290306,0.33381722487850657,0.0,-0.006151242825455431,mixed
31,0.2628967618381753,0.3340115207472422,0.0,-0.006151242825455431,mixed
32,0.26301521087679247,0.3337451531173235,0.0,-0.006151242825455431,mixed
33,0.26302434001857344,0.33358824469253234,0.0,-0.006151242825455431,mixed
34,0.26295276138180573,0.333421532194367,0.0,-0.006151242825455431,mixed
35,0.2628178446920174,0.3335547364756647,0.0,-0.006151242825455431,mixed
36,0.26281458115602796,0.33358216997047696,0.0,-0.006151242825455431,mixed
37,0.2628552057396568,0.3336342154120453,0.0,-0.006151242825455431,mixed
38,0.2629400767195449,0.3335562758624775,0.0,-0.006151242825455431,mixed
