step,mean_belief,polarization_var,assortativity,share_extremes,mean_influence,var_influence,mean_cred_weighted_influence,influence_gini,elite_fraction,regime
0,0.3909635733896863,0.0779770444930905,-0.03371921601794902,0.0,0.01578231292517007,0.00012000254024432384,0.00521805891198045,0.38018244574369775,0.05,mixed
1,0.3875046818029776,0.05796132716412696,0.00786028534873542,0.0,0.26797699810425923,0.0013791348020945726,0.08854413412378706,0.04711445932531461,0.05,mixed
2,0.38939005369289775,0.047115865213322214,0.10577255012872752,0.0,0.45552706013652156,0.0024275422011192775,0.15054317509349036,0.03558942391204127,0.05,mixed
3,0.39032742522068864,0.038389835247239115,0.19140579877555733,0.0,0.5899718657417846,0.003884558765718846,0.1947696445001586,0.0329863826710222,0.05,mixed
4,0.39269332912197674,0.03249395690671851,0.14945896139488712,0.0,0.6903851287447378,0.005126216008909526,0.22776924144712526,0.030727357225127462,0.05,mixed
5,0.3946344507816118,0.024618089445402128,0.1374953303887311,0.0,0.759620060552378,0.0062146933152029725,0.250631230161773,0.030234610382248377,0.05,mixed
6,0.39569048057699246,0.017887205063163963,0.12945388557836124,0.0,0.8094660052072069,0.007007889705800498,0.2669181202658775,0.029434696602190513,0.05,mixed
7,0.39516556248414736,0.01269343068083239,0.24300778241121954,0.0,0.8456300940435219,0.007532621893975515,0.27875537794623584,0.027761716861847675,0.05,mixed
8,0.3943858527747649,0.009133094443848598,0.21464980177458962,0.0,0.8747981040460572,0.007891174916554212,0.2883749049658794,0.025868370021994026,0.05,mixed
9,0.394770780841447,0.007018444137276969,0.2219790906880622,0.0,0.8978828096018148,0.008152834786589045,0.2960998324836634,0.024000506224894736,0.05,mixed
10,0.394218933243719,0.005977842944730296,0.17849481995344846,0.0,0.9169542344556807,0.008357492288710399,0.30252045672700856,0.02184511207535863,0.05,mixed
11,0.39328781688050213,0.005379921696544149,0.17485559972995193,0.0,0.9319478523930101,0.008499950517346718,0.3075579590267476,0.01960344614571241,0.05,mixed
12,0.3923051384082596,0.00499852179673345,0.13128461287870458,0.0,0.9437085137766656,0.00861716696995639,0.31151896637722304,0.017586811132584045,0.05,mixed
13,0.3921490022634824,0.0047471311552075976,-0.010101010101008969,0.0,0.9528683763365747,0.00872491807694598,0.3146075670846528,0.01601674048788908,0.05,mixed
14,0.39176077388609803,0.0045239444089952814,-0.010101010101008969,0.0,0.9599309985677195,0.00881889938437447,0.31696789560521416,0.014839471886735112,0.05,mixed
15,0.39129500746074036,0.004365852924686719,-0.010101010101008969,0.0,0.9653800825361039,0.008899348757388414,0.3187980810873244,0.0140125715003812,0.05,mixed
16,0.39127347005279595,0.004243648554378733,-0.010101010101008969,0.0,0.9696258733831199,0.008965613258569927,0.3202377449189383,0.013411559527982888,0.05,mixed
17,0.3910763590384715,0.004141894180775786,-0.010101010101008969,0.0,0.9728907458623596,0.009017897032915934,0.321320902589038,0.012945049914901006,0.05,mixed
18,0.39083959288080705,0.004048760810531895,-0.010101010101008969,0.0,0.9754357530836674,0.009060902017944723,0.3221721017352398,0.01265338435564999,0.05,mixed
19,0.3908066833386565,0.003979416474950309,-0.010101010101008969,0.0,0.9774919471295624,0.009095334477890474,0.3228601118480844,0.012368100419440965,0.05,mixed
20,0.39064185900234,0.003922123500683775,-0.010101010101008969,0.0,0.9792527231316355,0.009125058617738569,0.32344559658386,0.012110731489983664,0.05,mixed
21,0.390546659288785,0.0038769945784990654,-0.010101010101008969,0.0,0.9806246957360147,0.009148749617531952,0.32390379469012553,0.011923340356279084,0.05,mixed
22,0.39026605949461607,0.003836070475756488,-0.010101010101008969,0.0,0.9818260219222948,0.00916952560686895,0.3243048839048717,0.011752188337212602,0.05,mixed
23,0.39005182449165865,0.0038051725333279316,-0.010101010101008969,0.0,0.982797256806904,0.009186013002382816,0.324632998677134,0.011573036290384095,0.05,mixed
24,0.38987023213549565,0.0037792305025909556,-0.010101010101008969,0.0,0.9836124518145308,0.009199975464106202,0.32489903442843726,0.011418443830541776,0.05,mixed
