step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.17201267283850438,0.5078006076807196,0.15,-0.033794861716476436,mixed
1,0.1740232977640479,0.49707966157978384,0.09,-0.016738198678824628,mixed
2,0.17033759949849872,0.4851807539009896,0.02,0.05244594701301133,mixed
3,0.16924465251548823,0.48164952567869973,0.01,0.055749159764291366,mixed
4,0.16917814720174082,0.4782427761801225,0.0,0.06145686685968783,mixed
5,0.16876750906741528,0.4744527840029876,0.0,0.06145686685968783,mixed
6,0.1694126411094147,0.4717150503518912,0.0,0.07313307842009417,mixed
7,0.17016205133473725,0.47067019660737436,0.0,0.08888710239301129,mixed
8,0.1706377743337601,0.46861284614485704,0.0,0.11251702473529292,mixed
9,0.16955220928955897,0.46521090277961963,0.0,0.13899317282465326,mixed
10,0.1698947389528061,0.4632455992879717,0.0,0.13363656053714537,mixed
11,0.17059883895348296,0.46089778938647746,0.0,0.14121671496724278,mixed
12,0.17180540492674834,0.45956541978059745,0.0,0.14021721134099976,mixed
13,0.17249238172066028,0.4570414485179817,0.0,0.17481036507428144,mixed
14,0.17380064042534854,0.4564794863220188,0.0,0.178371952765128,mixed
15,0.17527920906631336,0.4561283575687256,0.0,0.17444890072894406,mixed
16,0.17585479720586217,0.45499120679922844,0.0,0.18960826189988592,mixed
17,0.17578251991625263,0.45395449615151906,0.0,0.18673024602872781,mixed
18,0.17610142480998028,0.4538094643082586,0.0,0.18337479877067184,mixed
19,0.17594453409003993,0.45295907455569034,0.0,0.18854471206519774,mixed
20,0.1758747697630086,0.45264576356946895,0.0,0.18854471206519774,mixed
21,0.17582644615256093,0.45224488569589694,0.0,0.17960962356137644,mixed
22,0.17590664495874095,0.45211801908168203,0.0,0.17960962356137644,mixed
23,0.17609317229457908,0.452291518204945,0.0,0.1829800287284279,mixed
24,0.17622928585390796,0.4522276159235013,0.0,0.17811297103291684,mixed
25,0.17628698023857653,0.45222717323279454,0.0,0.1835038078413325,mixed
26,0.1764779652924019,0.45217215814515604,0.0,0.1835038078413325,mixed
27,0.17640322061557537,0.45184603984438027,0.0,0.1801959182700047,mixed
28,0.17651194649918497,0.45184345371354395,0.0,0.1801959182700047,mixed
29,0.17624436672593505,0.45153333231267434,0.0,0.15372916321582927,mixed
30,0.17597482694418204,0.4510368033663778,0.0,0.1428969477439715,mixed
31,0.17623396489884344,0.45095290256035986,0.0,0.13421774116794627,mixed
32,0.17595643339186556,0.4506014034480808,0.0,0.1263994646873315,mixed
33,0.17562548626714478,0.4502296045830461,0.0,0.0915565403181134,mixed
34,0.1754210406957185,0.4500003614975431,0.0,0.06705136400545951,mixed
35,0.17517018800765582,0.4497746361359649,0.0,0.05559242431977124,mixed
36,0.17523238004527075,0.449745778563285,0.0,0.05559242431977124,mixed
37,0.17525099975081104,0.44962932323110605,0.0,0.018582269813796702,mixed
38,0.17501959436690917,0.4494188754576769,0.0,0.002268280705583289,mixed
39,0.1746107916115694,0.4489422977202523,0.0,-0.032931026454040835,mixed
40,0.17497304945845835,0.4485655321088736,0.0,-0.029531995518507662,mixed
41,0.17503886500014956,0.44816499506566165,0.0,-0.029531995518507662,mixed
42,0.17510330090720388,0.4479852313030107,0.0,-0.029531995518507662,mixed
43,0.175122660373906,0.4479351332640446,0.0,-0.029531995518507662,mixed
44,0.17521895602933107,0.44793769613190115,0.0,-0.029531995518507662,mixed
45,0.17525357996187932,0.4478926356983651,0.0,-0.029531995518507662,mixed
46,0.17532703263378058,0.447894839129534,0.0,-0.029531995518507662,mixed
47,0.17531502142539332,0.4478797249099831,0.0,-0.029531995518507662,mixed
48,0.17543490070449494,0.44782379561386626,0.0,-0.029531995518507662,mixed
49,0.1754987792384669,0.44783501164596223,0.0,-0.029531995518507662,mixed
50,0.1755989090199868,0.44798192069054155,0.0,-0.029531995518507662,mixed
51,0.17564490997646565,0.4479777203750034,0.0,-0.029531995518507662,mixed
