step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.06423716950177683,0.5031560583541164,0.15,-0.004145741346186216,echo
1,0.07129106106713193,0.49809723508454273,0.14,0.043407527915403435,echo
2,0.0740480840140535,0.49670885670434295,0.09,0.06227106227106231,echo
3,0.07443622715520508,0.49659087086181886,0.06,0.0808478709435378,echo
4,0.07481804501094971,0.4961155097444625,0.03,0.0808478709435378,echo
5,0.07510962207431833,0.4961658367694797,0.03,0.08902132763596833,echo
6,0.07541301251585333,0.49626278724030604,0.03,0.08902132763596833,echo
7,0.07560556267497263,0.4963442438474884,0.03,0.08902132763596833,echo
8,0.0758799851605352,0.4964830176772193,0.03,0.08902132763596833,echo
9,0.0761123336756925,0.4966606451532634,0.03,0.08902132763596833,echo
10,0.0762521157004073,0.49671235127397856,0.03,0.08902132763596833,echo
11,0.0763808047436868,0.4967774502373421,0.03,0.08902132763596833,echo
12,0.07649466850038125,0.4969118468984863,0.03,0.08902132763596833,echo
13,0.07657838635121948,0.49693701370311677,0.03,0.08902132763596833,echo
14,0.0766595357486319,0.4970227358981679,0.03,0.08902132763596833,echo
15,0.07673423537248487,0.49709927365979584,0.03,0.08902132763596833,echo
16,0.07684238759493446,0.4972183343966882,0.03,0.08902132763596833,echo
17,0.07691445450049887,0.4972853022803914,0.03,0.08902132763596833,echo
18,0.07696969295609792,0.49734315879364666,0.03,0.08902132763596833,echo
19,0.07701550622360508,0.49738444525229725,0.03,0.08902132763596833,echo
20,0.0770548282652733,0.49742770959608146,0.03,0.08902132763596833,echo
21,0.07709756858013887,0.49747914733943893,0.03,0.08902132763596833,echo
22,0.07713024357865439,0.497512498647447,0.03,0.08902132763596833,echo
23,0.07714535161401763,0.4975185300930559,0.03,0.08902132763596833,echo
24,0.07718004936721969,0.4975467341656781,0.03,0.08902132763596833,echo
25,0.07719724633782668,0.4975628719680822,0.03,0.08902132763596833,echo
26,0.07722527447426226,0.49758683336575144,0.03,0.08902132763596833,echo
27,0.0772553013533377,0.49762144373983974,0.03,0.08902132763596833,echo
28,0.07727157935654733,0.49765126362404,0.03,0.08902132763596833,echo
29,0.0772834468832285,0.4976671547818751,0.03,0.08902132763596833,echo
30,0.07729557714265392,0.49767717769679853,0.03,0.08902132763596833,echo
31,0.07731055075594416,0.4976951831373208,0.03,0.08902132763596833,echo
32,0.07732280595213217,0.49770783228327625,0.03,0.08902132763596833,echo
33,0.07733144569923861,0.49772029025650333,0.03,0.08902132763596833,echo
34,0.07734501128747667,0.4977345676815895,0.03,0.08902132763596833,echo
35,0.07735169682247603,0.49774642848835554,0.03,0.08902132763596833,echo
36,0.07735368234952986,0.4977458904439443,0.03,0.08902132763596833,echo
37,0.07736456531793022,0.49775696335374336,0.03,0.08902132763596833,echo
