loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.3575865711380159,0.0,0.239177798379397
1.0,0.15,0.3653783584303174,0.0,0.23692067852497156
1.0,0.3,0.3658230620626552,0.0,0.2459089974852108
2.0,0.05,0.3848676981256105,0.0,0.2424700662225132
2.0,0.15,0.38388851352165326,0.0,0.2425439728081603
2.0,0.3,0.38334228523570224,0.0,0.24274692614224097
3.0,0.05,0.38777300207623716,0.0,0.24171866899211866
3.0,0.15,0.39015667794125364,0.0,0.2412404165614671
3.0,0.3,0.3839291729666202,0.0,0.2412461198927714
