step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.011721409889321974,0.4798757085176126,0.35,0.005152996587985644,mixed,0.2,0.8342881063975035,0.7759540962672428,,0,0,,0.37
1,0.009156627526936321,0.47067804495471144,0.34,0.03496958406920261,mixed,0.2,0.8147462107447017,0.755702774454324,,54,223,0.19494584837545126,0.38
2,0.007895450526158525,0.46251255871943103,0.27,0.07042162441800323,mixed,0.2,0.7926692920480113,0.739663778765148,,56,228,0.19718309859154928,0.39
3,0.0083493661001676,0.45658280687833447,0.26,0.06998684044780006,mixed,0.2,0.778027366372646,0.7281659659999388,,57,235,0.1952054794520548,0.39
4,0.010190019033518832,0.45316468978507174,0.25,0.07914505888625019,mixed,0.2,0.7739376044573821,0.721875989541779,,60,237,0.20202020202020202,0.39
5,0.011938249610473333,0.4514934087412526,0.22,0.08046727497293091,mixed,0.2,0.7680010254987255,0.7174320568533327,,55,243,0.18456375838926176,0.39
6,0.01410920137332528,0.44728025750865513,0.22,0.08046727497293091,mixed,0.2,0.7617777702194002,0.7116901562034866,,59,234,0.20136518771331058,0.39
7,0.014074067741359032,0.44547243427278227,0.2,0.07682923813684354,mixed,0.2,0.7563255973708333,0.7090850028868505,,56,246,0.18543046357615894,0.39
8,0.015419817861502434,0.4432025147028936,0.18,0.07922994114721937,mixed,0.2,0.7536212656162181,0.706391459072255,,54,235,0.18685121107266436,0.39
9,0.01622619399026541,0.44245596435387424,0.17,0.07632928860861106,mixed,0.2,0.7510927634589375,0.7050825003355615,,56,233,0.19377162629757785,0.39
10,0.016623722684206324,0.4412949200569595,0.12,0.08654819142011674,mixed,0.2,0.7492811803173437,0.7036611343257044,,57,238,0.19322033898305085,0.39
11,0.017234146162092286,0.44045725407363484,0.1,0.071146300019745,mixed,0.2,0.7480831547424883,0.7027457455355366,,54,241,0.18305084745762712,0.39
12,0.017024553586888938,0.4402541416929984,0.08,0.06574019235742111,mixed,0.2,0.746250394285223,0.7019962360117242,,62,241,0.20462046204620463,0.39
13,0.017257900939334853,0.4394454353553428,0.08,0.059592998627514125,mixed,0.2,0.7444787106498922,0.700898005885883,,54,229,0.19081272084805653,0.39
14,0.01736234285913057,0.43918838707059593,0.08,0.07178834496445173,mixed,0.2,0.7428552931899972,0.7004481386854507,,58,234,0.19863013698630136,0.39
15,0.016898717068159316,0.43911823529656885,0.08,0.07178834496445173,mixed,0.2,0.741943968585623,0.6999472054717808,,64,237,0.21262458471760798,0.39
16,0.017029113339415026,0.43947264562925553,0.08,0.07178834496445173,mixed,0.2,0.7418189400878934,0.6999253277768812,,57,237,0.19387755102040816,0.39
17,0.016949439529097797,0.4393835215057828,0.06,0.058593161620726,mixed,0.2,0.7414461262657547,0.6995214755799908,,60,229,0.20761245674740483,0.39
18,0.01719744452104888,0.43931974350328146,0.05,0.04765612599689144,mixed,0.2,0.7404087152106463,0.6993143186820531,,57,247,0.1875,0.39
19,0.016820031327342146,0.4391694707318187,0.04,0.04765612599689144,mixed,0.2,0.7399002051718594,0.6988766580591305,,59,232,0.2027491408934708,0.39
20,0.01680250048204784,0.4387407838358967,0.02,0.04765612599689144,mixed,0.2,0.7380302260905099,0.6980929049276909,,58,236,0.19727891156462585,0.39
21,0.016941320374016636,0.438516930967498,0.01,0.04765612599689144,mixed,0.2,0.7375560048204959,0.6976462715040248,,60,243,0.19801980198019803,0.39
