regime,step,mean_belief,polarization_var,share_extremes,assortativity,belief_drift
mixed,0,0.4170814609763327,0.06086195352710222,0.0,-0.0048737915393928235,0.0
mixed,1,0.4172611716274469,0.05128956115921575,0.0,0.0038363583610044457,0.022137599563146707
mixed,2,0.41676903634393525,0.042485882138237174,0.0,0.021482123766841155,0.042742797831166926
mixed,3,0.41581248549940214,0.0347736346031585,0.0,0.04185268994760757,0.06259988592583456
mixed,4,0.41558649670801523,0.0278568211677916,0.0,0.07918540462360522,0.08186689753085413
mixed,5,0.41512735004971124,0.02269169884011191,0.0,0.08126120488868345,0.09870004362731612
mixed,6,0.41508937026343007,0.018072622575538058,0.0,0.10358737437294223,0.11346473849865721
mixed,7,0.41413172230717493,0.014881423098865311,0.0,0.09523029011637445,0.12721345964098693
mixed,8,0.41407841502532966,0.012161357553899925,0.0,0.1822242103570955,0.13885998244531927
mixed,9,0.4131060736786141,0.010047369809576054,0.0,0.18640191745277823,0.14796289055929981
mixed,10,0.4125501305066434,0.008260800174649668,0.0,0.21449518223711808,0.1556780455126071
mixed,11,0.41232555335145776,0.0066793073973806,0.0,0.17191288124432563,0.1628721560785643
mixed,12,0.41152171594545045,0.005515750957574026,0.0,0.3216492556642289,0.16859835639912493
mixed,13,0.410983210515749,0.004491443266115921,0.0,0.33062469839194275,0.1736435274239852
mixed,14,0.41065229916798307,0.0034971931039628444,0.0,0.3815198119820232,0.17846574833798354
mixed,15,0.4105079857674652,0.0027328133570913332,0.0,0.33062469839194275,0.18231345694177079
mixed,16,0.4104163099329037,0.002152152410063162,0.0,0.3191221913790394,0.1856950240515372
mixed,17,0.41060175459541415,0.001758917890829533,0.0,0.3191221913790394,0.18831730072924496
mixed,18,0.41024803524661324,0.0014761771179893001,0.0,0.26971762414800365,0.1903190346855171
mixed,19,0.41032362355394425,0.0012453606525479085,0.0,0.26971762414800365,0.19206539720926266
mixed,20,0.4101551702439331,0.001054608169622176,0.0,0.26971762414800365,0.1932664111481324
mixed,21,0.41010641705521267,0.0009070766901421628,0.0,0.254399045630778,0.19421445304469107
mixed,22,0.41007494670511735,0.0007845138535022618,0.0,-0.010101010101014631,0.19514197688166315
mixed,23,0.4101283803996574,0.0006883290526409262,0.0,-0.010101010101014631,0.19616864922401014
mixed,24,0.41010542598659583,0.0005989161573540132,0.0,,0.19687068742681113
mixed,25,0.41003477843031644,0.0005389604055163806,0.0,,0.19754452493517832
mixed,26,0.40992316907534637,0.0004821324246900398,0.0,,0.19807330608013188
mixed,27,0.4099196184602498,0.0004263172140892306,0.0,,0.19845640601826858
mixed,28,0.4098800934967172,0.00038131396588708265,0.0,,0.19877535829861878
mixed,29,0.4098436603907919,0.0003382906774297169,0.0,,0.19913762563793228
mixed,30,0.40978630117763926,0.00030566174551184246,0.0,,0.19948870218136747
mixed,31,0.4096748201681902,0.0002763969930107402,0.0,,0.1996987774784156
mixed,32,0.40951555468924206,0.00025053476429545067,0.0,,0.19989490210560143
mixed,33,0.4095461310110208,0.00022664778183334257,0.0,,0.20015512837519808
mixed,34,0.40950919828440846,0.00020713518918094264,0.0,,0.20039971719145502
mixed,35,0.40950508639511457,0.00018895070746757228,0.0,,0.2004923594080111
mixed,36,0.409429788697523,0.0001721627295072959,0.0,,0.20056439455604308
mixed,37,0.40932681200844406,0.00015875761661893035,0.0,,0.2007194933820937
mixed,38,0.4093094006107293,0.0001477373612454564,0.0,,0.20087866895885825
mixed,39,0.40934330328364477,0.00013719111094112239,0.0,,0.20102928917889218
mixed,40,0.40940547274547123,0.00012595047147372006,0.0,,0.201085836034683
mixed,41,0.40943683213141346,0.00011787104529719833,0.0,,0.20119997412964127
mixed,42,0.40945840056041516,0.00010929376355167374,0.0,,0.2012676756757389
mixed,43,0.409496965895462,0.00010297838842892997,0.0,,0.2013662571734475
mixed,44,0.40956193518259676,9.795708574414781e-05,0.0,,0.20145331760444476
mixed,45,0.40957796879119385,9.255318455425201e-05,0.0,,0.201539418208183
mixed,46,0.40960580804839597,8.581840329832607e-05,0.0,,0.20155449098520503
mixed,47,0.4096958113462762,8.061765733557947e-05,0.0,,0.20164518451989674
mixed,48,0.40974069102169713,7.603280431276692e-05,0.0,,0.20171046650825597
mixed,49,0.40978473835498946,7.2684303715148e-05,0.0,,0.20173688205284715
mixed,50,0.40986387435524546,6.905399687656149e-05,0.0,,0.20173347253027177
mixed,51,0.4099114458728883,6.625965649251354e-05,0.0,,0.2017634328252052
mixed,52,0.4099644304106377,6.451189837124611e-05,0.0,,0.2017959385412325
mixed,53,0.41005267620388053,6.259992883348322e-05,0.0,,0.20182320907446286
mixed,54,0.41015335777984335,6.073049217887438e-05,0.0,,0.2017874627681957
mixed,55,0.41023014458839474,5.913403603954774e-05,0.0,,0.20182800000818954
mixed,56,0.41029102929423006,5.727942261404217e-05,0.0,,0.201871893575388
mixed,57,0.41032689773426456,5.58879202863817e-05,0.0,,0.201894129878653
mixed,58,0.41033227386552423,5.5545061254381e-05,0.0,,0.2019170484247649
mixed,59,0.41036461496992743,5.47254420459017e-05,0.0,,0.20195823785448813
mixed,60,0.41036405078073385,5.467178406424792e-05,0.0,,0.20196764986585972
mixed,61,0.41037869003741106,5.4227761571834216e-05,0.0,,0.20195301060918247
mixed,62,0.41040376650344157,5.3940216631256663e-05,0.0,,0.20192793414315202
mixed,63,0.41041996245011236,5.370877745357282e-05,0.0,,0.20192068958972276
mixed,64,0.41040754009120806,5.331914999979395e-05,0.0,,0.20191707048478513
mixed,65,0.4103947436748264,5.259633648179731e-05,0.0,,0.2019143870378892
mixed,66,0.4104223968429422,5.212750824709533e-05,0.0,,0.20194204020600498
mixed,67,0.4104645619258341,5.138891415038773e-05,0.0,,0.201936453244326
mixed,68,0.4104816813741809,5.076359796551936e-05,0.0,,0.20190109138632675
mixed,69,0.41049016646385356,5.013790675088649e-05,0.0,,0.2019226059119786
mixed,70,0.4104925270403911,4.9790283677937114e-05,0.0,,0.20192468396218227
mixed,71,0.4104926006675984,4.947694577194495e-05,0.0,,0.2019247575893897
mixed,72,0.410488255381196,4.948013791447754e-05,0.0,,0.20192910287579216
mixed,73,0.41047203655838294,4.9082376063569013e-05,0.0,,0.201962607166281
mixed,74,0.41048677403590456,4.9058488623670554e-05,0.0,,0.20195935879050314
mixed,75,0.41049592145738695,4.891041169342703e-05,0.0,,0.20196850621198548
mixed,76,0.41048932022045503,4.884378018176937e-05,0.0,,0.20197510744891736
mixed,77,0.4104940413988439,4.860587073483741e-05,0.0,,0.20197038627052855
mixed,78,0.41049888471328266,4.856247114722225e-05,0.0,,0.2019752295849674
mixed,79,0.4105031848620852,4.850448360494526e-05,0.0,,0.2019795297337699
mixed,80,0.4105173410204085,4.83008379130102e-05,0.0,,0.20197544542541174
mixed,81,0.4105251528257319,4.821470592663855e-05,0.0,,0.2019762920575445
mixed,82,0.4105382911365764,4.800823050591106e-05,0.0,,0.20197205015306313
mixed,83,0.4105524124084862,4.774567764814446e-05,0.0,,0.20196777828125126
mixed,84,0.4105524124084862,4.774567764814446e-05,0.0,,0.20196777828125126
mixed,85,0.4105466690928779,4.7573131466279994e-05,0.0,,0.20198259118577777
mixed,86,0.4105466690928779,4.7573131466279994e-05,0.0,,0.20198259118577777
