step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.3909635733896863,0.0779770444930905,0.0,0.03151499270246478,curated
1,0.39123331856148924,0.060978183253163135,0.0,0.03275730724509833,curated
2,0.40037822064551953,0.0476596501355484,0.0,0.023628587516023286,curated
3,0.40218660733765144,0.03765128099173294,0.0,-0.021075999093051793,curated
4,0.40699574174930986,0.029000091493573663,0.0,-0.02907101657659454,curated
5,0.41041474864750216,0.02093009485079221,0.0,-0.02559702559702559,curated
6,0.417354802120154,0.011206843062712466,0.0,-0.03586383565692897,curated
7,0.4214607918355277,0.005446884452763694,0.0,-0.08286713286713299,curated
8,0.42210831582091385,0.002272800944465167,0.0,-0.06304347826086829,curated
9,0.424570023324846,0.0008691873114462903,0.0,-0.010330578512399857,curated
10,0.4253179394606202,0.00034024321118630754,0.0,,curated
11,0.42546214750462175,0.00012059633156841198,0.0,,curated
12,0.42551499960108524,4.005309706285242e-05,0.0,,curated
13,0.4255938383128202,1.4040813491523717e-05,0.0,,curated
14,0.4255145100021631,4.753832408617922e-06,0.0,,curated
15,0.4255261507742598,1.63785894102313e-06,0.0,,curated
16,0.42553917583839607,5.402665260515001e-07,0.0,,curated
17,0.425556663815391,1.8320545958475806e-07,0.0,,curated
18,0.4255551893420257,6.369855380007201e-08,0.0,,curated
19,0.42555657951303283,2.2084589943071277e-08,0.0,,curated
20,0.42555532130005036,7.747431596962202e-09,0.0,,curated
21,0.4255553562161383,2.6428530409942625e-09,0.0,,curated
22,0.42555358188728754,9.44578217231787e-10,0.0,,curated
23,0.42555399298860486,3.207128123184253e-10,0.0,,curated
24,0.42555417752695524,1.0835656839286766e-10,0.0,,curated
25,0.4255540569678211,3.6639385682163336e-11,0.0,,curated
26,0.42555402715284274,1.2631546832277874e-11,0.0,,curated
27,0.42555391468854425,4.391890750172759e-12,0.0,,curated
28,0.4255539245641598,1.4671707737988523e-12,0.0,,curated
29,0.42555392676548315,4.831629731279853e-13,0.0,,curated
30,0.42555394066483065,1.6177009289063026e-13,0.0,,curated
31,0.4255539475178952,5.503763897423925e-14,0.0,,curated
32,0.42555394546922864,1.791905962911504e-14,0.0,,curated
33,0.4255539408809158,6.3597024859951274e-15,0.0,,curated
34,0.4255539413348863,2.0282840196414363e-15,0.0,,curated
35,0.42555394248606737,7.081877874620199e-16,0.0,,curated
36,0.4255539427318053,2.549583787132444e-16,0.0,,curated
37,0.425553942644984,9.105061134609159e-17,0.0,,curated
38,0.4255539424931773,2.799044343583847e-17,0.0,,curated
39,0.42555394253815004,9.842161770376755e-18,0.0,,curated
40,0.4255539425294398,3.3613764163383177e-18,0.0,,curated
41,0.425553942522004,1.127146983993562e-18,0.0,,curated
42,0.4255539425188503,3.79715462850621e-19,0.0,,curated
43,0.4255539425235094,1.349992276037946e-19,0.0,,curated
44,0.425553942525084,4.405339424155761e-20,0.0,,curated
45,0.42555394253083795,1.4018822533352608e-20,0.0,,curated
46,0.4255539425328428,4.771663382329051e-21,0.0,,curated
47,0.4255539425348988,1.6664976539644358e-21,0.0,,curated
48,0.4255539425348481,5.516692440369233e-22,0.0,,curated
49,0.425553942534588,1.9295560522992e-22,0.0,,curated
50,0.42555394253388584,6.097016226044746e-23,0.0,,curated
51,0.4255539425337435,2.0997503600555876e-23,0.0,,curated
52,0.4255539425337306,7.81912071770418e-24,0.0,,curated
53,0.4255539425336267,2.8681855974549165e-24,0.0,,curated
