step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,-0.045777997115057145,0.4325828623345322,0.11,0.008394863563402952,curated
1,-0.047983354860463526,0.4209117050680714,0.01,0.0006658097197348628,curated
2,-0.05031453733636283,0.4149383246870431,0.0,0.004476012475152891,curated
3,-0.050985756079584874,0.4121504753824845,0.0,0.01604766041079904,curated
4,-0.05165589338645923,0.4112499692939663,0.0,0.0011608470917960517,curated
5,-0.05090775863092693,0.41024717838182256,0.0,-0.004726896994026026,curated
6,-0.05067266178157975,0.41001708347709004,0.0,0.003361992451206302,curated
7,-0.05088072485909666,0.41007959214086886,0.0,-0.0030279351435827146,curated
8,-0.05099159880237058,0.41010204225019675,0.0,0.004217733393856862,curated
9,-0.05103628667175863,0.41019032882913037,0.0,0.004217733393856862,curated
10,-0.05100692443323333,0.4102072890813031,0.0,0.004217733393856862,curated
11,-0.050969485148810494,0.41020060068197806,0.0,0.004217733393856862,curated
12,-0.050956852922338716,0.41018886306416524,0.0,0.004217733393856862,curated
13,-0.050965325411965426,0.41018955486679715,0.0,0.004217733393856862,curated
14,-0.050953069505499896,0.4101907901337098,0.0,0.004217733393856862,curated
15,-0.05095083044204391,0.4101890787072638,0.0,0.004217733393856862,curated
16,-0.050948932116077365,0.4101894627497796,0.0,0.004217733393856862,curated
17,-0.0509503010150793,0.4101905585344119,0.0,0.004217733393856862,curated
18,-0.050950829039622524,0.4101907852632975,0.0,0.004217733393856862,curated
19,-0.050950484105262525,0.4101906365425008,0.0,0.004217733393856862,curated
20,-0.0509505680292256,0.41019062991884986,0.0,0.004217733393856862,curated
21,-0.0509506686550622,0.4101906825145396,0.0,0.004217733393856862,curated
22,-0.05095075824303283,0.41019072636324244,0.0,0.004217733393856862,curated
23,-0.050950770117735064,0.4101907241228313,0.0,0.004217733393856862,curated
24,-0.05095078869175842,0.41019072242948096,0.0,0.004217733393856862,curated
25,-0.05095078933701793,0.4101907072422364,0.0,0.004217733393856862,curated
26,-0.050950792972990634,0.4101907033266701,0.0,0.004217733393856862,curated
27,-0.05095079531300518,0.41019070367801275,0.0,0.004217733393856862,curated
