step,mean_belief,polarization_var,share_extremes,assortativity,regime
0,0.3909635733896863,0.0779770444930905,0.0,-0.03371921601794902,mixed
1,0.3972439510469723,0.0586652845687244,0.0,0.011655074344381051,mixed
2,0.3960422382220837,0.04652973136805413,0.0,0.028843352432747306,mixed
3,0.39645296388520324,0.03722294367241716,0.0,0.10134432619111058,mixed
4,0.3985839608920574,0.029053144289972677,0.0,0.13058598504607866,mixed
5,0.39936643002130334,0.022740803159511543,0.0,0.1010276377815611,mixed
6,0.401554840580798,0.01608927663970459,0.0,0.0434295567680505,mixed
7,0.40198865367948733,0.011413029737069626,0.0,0.09269912358596148,mixed
8,0.40161284737851893,0.008752206530082258,0.0,0.07052588666938478,mixed
9,0.4025853419821923,0.00656208815496228,0.0,0.053664166185805454,mixed
10,0.4035173618504897,0.005475688163773478,0.0,0.05449869520819827,mixed
11,0.4036925295106154,0.004992226358727237,0.0,0.05449869520819827,mixed
12,0.4037882872483411,0.004695797019137772,0.0,-0.010101010101008969,mixed
13,0.4041040679261279,0.004502718657918266,0.0,-0.010101010101008969,mixed
14,0.40425542228084765,0.004359978543731044,0.0,-0.010101010101008969,mixed
15,0.4042672033060821,0.00425216113421101,0.0,-0.010101010101008969,mixed
16,0.40455063218339654,0.0041734588488848,0.0,-0.010101010101008969,mixed
17,0.404593144718589,0.00411517679310112,0.0,-0.010101010101008969,mixed
18,0.4045352868746656,0.004061805843868963,0.0,-0.010101010101008969,mixed
19,0.4045901470693879,0.0040197783951852525,0.0,-0.010101010101008969,mixed
20,0.40465066964779056,0.003986445718796286,0.0,-0.010101010101008969,mixed
21,0.40465085286310915,0.003959104925949105,0.0,-0.010101010101008969,mixed
22,0.4047724538769378,0.003940882519037275,0.0,-0.010101010101008969,mixed
23,0.4046940884072576,0.003921895502136375,0.0,-0.010101010101008969,mixed
24,0.4046690112733604,0.003907905137737643,0.0,-0.010101010101008969,mixed
25,0.4046675341799793,0.0038965174649638135,0.0,-0.010101010101008969,mixed
26,0.4046974148786651,0.0038876280212380003,0.0,-0.010101010101008969,mixed
