step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.3440560260280435,0.06692295394004241,0.01,0.005633635770622045,echo,0.09895833333333333,0.33691606952368464,0.3142539463587187,0.03342183589741038,0,0,,0.3
1,0.34392240757259124,0.05184624929529057,0.01,0.10357433875834124,echo,0.09895833333333333,0.2872541410271067,0.25297778900122514,0.018556268009778,23,212,0.09787234042553192,0.27
2,0.34562797074241913,0.042000697005762505,0.01,0.10829639012032932,echo,0.09895833333333333,0.2508473173415765,0.20727385586360658,0.012919022275237169,25,242,0.09363295880149813,0.26
3,0.3468931473605857,0.034741941327377825,0.01,0.15612547996812282,echo,0.09895833333333333,0.21347394265525613,0.17051710738318462,0.016873313669229784,29,267,0.09797297297297297,0.2
4,0.345094103716611,0.02729638397781502,0.01,0.3081923311016433,echo,0.09895833333333333,0.17390907937447594,0.13336851593344,0.008831722351566373,31,282,0.09904153354632587,0.15
5,0.342199486187435,0.02166689835065851,0.01,0.30950562849471636,echo,0.09895833333333333,0.14573599253450753,0.10507088972538159,0.01122429249405027,33,301,0.09880239520958084,0.09
6,0.3412046632069756,0.018384848373667394,0.01,0.37663870920136755,echo,0.09895833333333333,0.1246024740798654,0.08473722073919919,0.016173243088135336,34,313,0.09798270893371758,0.08
7,0.3406691661542414,0.016207642473650755,0.01,0.41294704393373594,echo,0.09895833333333333,0.1124408479280413,0.07255548642760645,0.016550283047865377,34,316,0.09714285714285714,0.06
8,0.34103754324031355,0.014858367135426577,0.01,0.44086561393819207,echo,0.09895833333333333,0.10306295513715072,0.06442286725038987,0.01677565173201323,34,319,0.09631728045325778,0.06
9,0.3413041440216898,0.014024369246725257,0.01,0.4880901476469552,echo,0.09895833333333333,0.09993331413474638,0.05875233990838938,0.01796702642753667,34,320,0.096045197740113,0.06
10,0.34072227015621015,0.012639397005870346,0.01,0.5048042884595935,echo,0.09895833333333333,0.09703455311926672,0.05267238268718097,0.0152510411753079,34,323,0.09523809523809523,0.06
11,0.3403660086547252,0.011828011593402053,0.01,0.4946729090218906,echo,0.09895833333333333,0.09415401542901669,0.04839374634375363,0.013267313904936906,34,324,0.09497206703910614,0.05
12,0.34018886117184677,0.01133860276043684,0.01,0.5122322993674262,echo,0.09895833333333333,0.0911959358338192,0.04490442592470899,0.011272113338853695,34,324,0.09497206703910614,0.05
13,0.340180735726093,0.01102170342357424,0.01,0.49948885708444074,echo,0.09895833333333333,0.0888726586858262,0.04223049259988465,0.010266598136341787,34,324,0.09497206703910614,0.05
14,0.3401581102622332,0.01080088206369672,0.01,0.5163479333744602,echo,0.09895833333333333,0.08638120586319092,0.04007289179616143,0.009449317612177488,34,324,0.09497206703910614,0.05
