step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.15948362934708185,0.47540176903997533,0.38,0.002263286964832411,mixed,0.05,0.8539659798492392,0.7729869476492687,,0,0,,0.44
1,0.15674583889349208,0.4666587987225836,0.37,0.008505826803866122,mixed,0.05,0.8076184679842258,0.7552936156197844,,15,283,0.050335570469798654,0.45
2,0.15624117214214922,0.45559074332373456,0.34,0.0034934349468058365,mixed,0.05,0.7690623871437597,0.737637706395253,,17,284,0.05647840531561462,0.45
3,0.15390120441406105,0.44758865731052855,0.33,0.011986388626236476,mixed,0.05,0.7439994708314828,0.7243050882175367,,13,296,0.042071197411003236,0.45
4,0.15608374821046223,0.4423496280460072,0.27,0.04001953255055163,mixed,0.05,0.7422050392930263,0.7127058024405176,,18,301,0.05642633228840126,0.46
5,0.1620270703875405,0.44014242811109255,0.25,0.0822355743236686,mixed,0.05,0.7298507747634969,0.702095403272205,,14,316,0.04242424242424243,0.47
6,0.16242612976034201,0.4340938784714352,0.19,0.13497192791065418,mixed,0.05,0.7177691255307675,0.6888788134255915,,16,336,0.045454545454545456,0.49
7,0.1633789042127814,0.42790495565817416,0.2,0.1394148020654045,mixed,0.05,0.6978213868115185,0.6736681331664456,,17,371,0.04381443298969072,0.54
8,0.1652715790416827,0.42434149775560015,0.2,0.15934883615254417,mixed,0.05,0.682067702669312,0.6611367108952315,,19,380,0.047619047619047616,0.54
9,0.164237807508107,0.4202425049181938,0.19,0.16781201250311714,mixed,0.05,0.6725700566215278,0.6502303459590361,,18,387,0.044444444444444446,0.55
10,0.16454583108873838,0.4173504920819713,0.17,0.14729642808669846,mixed,0.05,0.6672117550808463,0.6414457654147026,,22,402,0.05188679245283019,0.57
11,0.16345445697117078,0.4149628871573851,0.17,0.1349983341840711,mixed,0.05,0.6601648333261995,0.6364757320170338,,23,395,0.05502392344497608,0.58
12,0.16491882456190712,0.4146125566255311,0.17,0.1324276167879921,mixed,0.05,0.6539373233650791,0.6328949668485053,,21,404,0.04941176470588235,0.58
13,0.164870895947151,0.4131286560280742,0.18,0.09810310718026305,mixed,0.05,0.6473227548972365,0.6282788513617633,,20,395,0.04819277108433735,0.58
14,0.1641745757242396,0.4111893690835416,0.19,0.045422896374104196,mixed,0.05,0.6402376112247073,0.624368159032341,,19,422,0.04308390022675737,0.58
15,0.1631290325879684,0.40916689207904133,0.18,-5.9325553210843026e-05,mixed,0.05,0.6342492673138252,0.6196039764711091,,23,428,0.050997782705099776,0.59
16,0.16321734894374185,0.40879015457982915,0.19,0.007397359946462381,mixed,0.05,0.6304075175959643,0.6165394643328597,,21,423,0.0472972972972973,0.59
17,0.1629525705480901,0.4081850953874187,0.21,0.007397359946462381,mixed,0.05,0.627746356104392,0.6142344294003664,,26,423,0.05790645879732739,0.6
18,0.16259989598391672,0.40741613541121036,0.2,0.007397359946462381,mixed,0.05,0.6239827413168687,0.6119918260620459,,22,429,0.04878048780487805,0.63
19,0.16285287087911587,0.40751298896745297,0.21,0.007397359946462381,mixed,0.05,0.6214246706946723,0.6111574140482975,,23,416,0.05239179954441914,0.66
20,0.1628462893675044,0.40720165452450474,0.22,0.007397359946462381,mixed,0.05,0.6203830131487246,0.6099650097564149,,23,429,0.05088495575221239,0.67
21,0.16242527132962636,0.40675039513172384,0.22,0.007397359946462381,mixed,0.05,0.6185886475397747,0.6090136156739762,,22,427,0.04899777282850779,0.69
22,0.16236032346601836,0.40644047581501214,0.23,0.007397359946462381,mixed,0.05,0.6180248374022124,0.6082192506468845,,26,420,0.05829596412556054,0.69
23,0.16219994126083337,0.40625863941290263,0.23,0.007397359946462381,mixed,0.05,0.6176544634707025,0.6076093748659557,,23,427,0.051111111111111114,0.69
24,0.1618274210217102,0.40597178123620864,0.23,0.007397359946462381,mixed,0.05,0.6162422888741184,0.6071268295519423,,21,426,0.04697986577181208,0.69
25,0.1619940725957085,0.4060044958046727,0.23,0.007397359946462381,mixed,0.05,0.6152779000812335,0.6066264347513305,,22,417,0.05011389521640091,0.69
26,0.1618116118547317,0.4058864763484288,0.23,0.007397359946462381,mixed,0.05,0.6135430281922625,0.6061839195682153,,23,424,0.05145413870246085,0.69
27,0.1617180630558349,0.4057473046154517,0.23,0.007397359946462381,mixed,0.05,0.6125621542698693,0.6059113188047338,,24,431,0.05274725274725275,0.69
28,0.16172373031842524,0.405729951642242,0.23,0.007397359946462381,mixed,0.05,0.6127438286677566,0.6054936724073434,,21,427,0.046875,0.69
29,0.16167464163817552,0.40579093516448167,0.23,0.007397359946462381,mixed,0.05,0.6126191243698189,0.6052619149906021,,25,430,0.054945054945054944,0.69
30,0.16184190707688334,0.40563982577115865,0.23,0.007397359946462381,mixed,0.05,0.6119786323145053,0.6048735975768752,,24,423,0.053691275167785234,0.69
31,0.1617820365812334,0.40550508277574016,0.22,0.007397359946462381,mixed,0.05,0.6118562931006121,0.6045373497321505,,21,436,0.045951859956236324,0.69
