regime,step,mean_belief,polarization_var,share_extremes,assortativity,belief_drift
mixed,0,0.19073245178818563,0.44976052822010304,0.1,-0.016373956709360073,0.0
mixed,1,0.19218384853946582,0.447147176071357,0.06,-0.011839687376427602,0.018217652290514044
mixed,2,0.19320097072995737,0.44676175392153383,0.04,0.002471354751741159,0.03159389643282249
mixed,3,0.19305740772355734,0.44616779567238696,0.01,0.002471354751741159,0.040903624791795316
mixed,4,0.19346539699661525,0.445383766853919,0.0,0.004621832163460507,0.047440246012340814
mixed,5,0.193307477010379,0.4454211958032895,0.0,0.004621832163460507,0.05250865154252929
mixed,6,0.192576401062329,0.44474400697225713,0.0,0.008052281479752553,0.057089306677380866
mixed,7,0.19249536299819414,0.44446515287913463,0.0,0.008052281479752553,0.060100390699780994
mixed,8,0.1926934239081887,0.4441613376093344,0.0,0.009725473895263159,0.06292776346042457
mixed,9,0.19249442337402597,0.4446191161460572,0.0,0.013688528367977099,0.06472569653500677
mixed,10,0.19243723737201177,0.44482441263643013,0.0,0.013688528367977099,0.06620859595344498
mixed,11,0.1921335508176514,0.4448477699918127,0.0,0.013596949548566474,0.06737347473604792
mixed,12,0.19202480399353558,0.4447508274625493,0.0,0.010886450384638001,0.06826075740813603
mixed,13,0.19195008300009508,0.44508536527492315,0.0,0.010886450384638001,0.06897095588206442
mixed,14,0.19156534259561242,0.44520147458395276,0.0,0.008202601129027208,0.06966184274632999
mixed,15,0.19179454987074687,0.445159382722047,0.0,0.008202601129027208,0.07013219732959869
mixed,16,0.19190023323768163,0.44507354581616954,0.0,0.008202601129027208,0.07046495819699701
mixed,17,0.1918684606239588,0.44515267690290494,0.0,0.011496389947630973,0.07110501388649468
mixed,18,0.19181349177424065,0.445130707449967,0.0,0.008202601129027208,0.07117754389979347
mixed,19,0.1917342733241131,0.4450365895644877,0.0,0.008202601129027208,0.07149020376200582
mixed,20,0.19172984182287428,0.4452309932160356,0.0,0.011496389947630973,0.07187032137519138
mixed,21,0.1916252133892053,0.4453762251811702,0.0,0.011496389947630973,0.07212483951068199
mixed,22,0.1916140571242132,0.4454063850176405,0.0,0.011496389947630973,0.07232669299932067
mixed,23,0.19153972794117805,0.4452983192072865,0.0,0.011496389947630973,0.07246784600036477
mixed,24,0.1913058176118064,0.44522431192027684,0.0,0.011496389947630973,0.07267108318051604
mixed,25,0.19137237599364776,0.44516759463643096,0.0,0.011496389947630973,0.07281786710937987
