loss_aversion,stubbornness,final_polarization,final_extremes,belief_drift
1.0,0.05,0.44747560962174837,0.0,0.0751103114058192
1.0,0.15,0.44737018297813125,0.0,0.07519951605146862
1.0,0.3,0.44610025658159863,0.0,0.07526711439707426
2.0,0.05,0.4453254986276991,0.0,0.07440163600676936
2.0,0.15,0.44516460177619394,0.0,0.07448769888520419
2.0,0.3,0.4440664016483249,0.0,0.07454394097671323
3.0,0.05,0.4444357298106039,0.0,0.07423815863781279
3.0,0.15,0.4436407733123417,0.0,0.07428438438120895
3.0,0.3,0.44313207385829523,0.0,0.07429276548560819
