step,mean_belief,polarization_var,share_extremes,assortativity,regime,weak_tie_fraction,weak_edge_disagreement,strong_edge_disagreement,inter_cluster_gap,weak_tie_activations,strong_tie_activations,weak_activation_share,adoption_share
0,0.3969182767129413,0.0648462284883249,0.05,-0.045713019717893856,mixed,0.05,0.319152680749019,0.30394128123268,,0,0,,0.4
1,0.3997663088079839,0.042960083121932155,0.0,-0.02217459401533265,mixed,0.05,0.26606093486385135,0.23977357689389645,,24,500,0.04580152671755725,0.37
2,0.39821735705782046,0.0263459789778378,0.0,-0.018274464777341525,mixed,0.05,0.20425573738235478,0.17938050680612416,,29,591,0.0467741935483871,0.3
3,0.4000086604166466,0.014512341878835133,0.0,0.08832025568007203,mixed,0.05,0.1492981968250917,0.12610449094716808,,33,656,0.047895500725689405,0.23
4,0.40011726786722757,0.0067608169690621615,0.0,0.12427657630216264,mixed,0.05,0.10621053593361296,0.0800771475091563,,37,721,0.048812664907651716,0.1
5,0.39886955043945926,0.002779116343307672,0.0,0.15555555555555564,mixed,0.05,0.06398817813106526,0.047477524132137,,38,761,0.04755944931163955,0.05
6,0.3986171996609718,0.001403673991060777,0.0,0.10984511304966985,mixed,0.05,0.04091174438260351,0.03016022344870259,,41,759,0.05125,0.01
7,0.399072526161125,0.00079564452846785,0.0,-0.009081735620585004,mixed,0.05,0.029426313877705054,0.020058978550138707,,38,762,0.0475,0.0
8,0.39894802409302565,0.0005165050363489794,0.0,,mixed,0.05,0.022252325144755877,0.014650003257343835,,41,759,0.05125,0.0
9,0.39879933664781075,0.00036198951987865863,0.0,,mixed,0.05,0.01696109249475809,0.011146489284370422,,42,758,0.0525,0.0
10,0.3987428625559753,0.00027175929367727954,0.0,,mixed,0.05,0.012505010493294581,0.008717134029412777,,45,755,0.05625,0.0
11,0.39876925584326295,0.00020708544234758453,0.0,,mixed,0.05,0.01017492868639616,0.007137902212081126,,42,758,0.0525,0.0
12,0.3987186306148569,0.0001629710430728197,0.0,,mixed,0.05,0.008367051632760246,0.006032169632824488,,43,757,0.05375,0.0
13,0.3986830104068014,0.00013244088443154997,0.0,,mixed,0.05,0.0064820083183671625,0.005220312499686976,,40,760,0.05,0.0
14,0.3986684707836762,0.00010828523671706955,0.0,,mixed,0.05,0.005616924738613538,0.0045980042599070535,,39,761,0.04875,0.0
15,0.3986358828659026,8.850334347766033e-05,0.0,,mixed,0.05,0.004999298588824514,0.004149550143187238,,39,761,0.04875,0.0
16,0.39857038408254164,7.309494352021634e-05,0.0,,mixed,0.05,0.004485118549102789,0.003723811836436078,,41,759,0.05125,0.0
17,0.3986233520482348,6.000713212432815e-05,0.0,,mixed,0.05,0.003599319982246647,0.003360402013105676,,38,762,0.0475,0.0
18,0.39860701182057634,5.047642596735331e-05,0.0,,mixed,0.05,0.003140155767499553,0.003033129811612825,,42,758,0.0525,0.0
19,0.39859488937980975,4.1754750758539104e-05,0.0,,mixed,0.05,0.002898768354009298,0.002771890480215075,,42,758,0.0525,0.0
20,0.3986010236435755,3.432795172738052e-05,0.0,,mixed,0.05,0.0027287637444875124,0.002520257981623398,,37,763,0.04625,0.0
21,0.39866223194843853,2.8165553234070685e-05,0.0,,mixed,0.05,0.0023582586326513022,0.0022651444612362148,,38,762,0.0475,0.0
22,0.3986553996017009,2.3861808289693346e-05,0.0,,mixed,0.05,0.002208043214426907,0.0020742056921394534,,34,766,0.0425,0.0
23,0.3986607421489365,1.9602957442982796e-05,0.0,,mixed,0.05,0.0020476137860513523,0.001897939995175133,,38,762,0.0475,0.0
24,0.39865193698839724,1.629059308669635e-05,0.0,,mixed,0.05,0.001855463636099486,0.00172479413337829,,38,762,0.0475,0.0
25,0.3986370648677472,1.3469837512654357e-05,0.0,,mixed,0.05,0.001706627376115264,0.0015867294490229365,,39,761,0.04875,0.0
26,0.3985745048201451,1.1180853779073407e-05,0.0,,mixed,0.05,0.0015537774583434015,0.0014276529930817258,,43,757,0.05375,0.0
27,0.398572681393222,9.257347128913467e-06,0.0,,mixed,0.05,0.0013958652811574645,0.0013060522944843638,,41,759,0.05125,0.0
28,0.39856960972577843,7.690336082395592e-06,0.0,,mixed,0.05,0.0012449814653987046,0.0011928296269553553,,42,758,0.0525,0.0
29,0.39859257125769604,6.301001681339223e-06,0.0,,mixed,0.05,0.0011143724664846122,0.0010760262124717055,,37,763,0.04625,0.0
30,0.3985602959841685,5.322114110134082e-06,0.0,,mixed,0.05,0.001008407138588332,0.0009767380982317298,,39,761,0.04875,0.0
31,0.39854478475720845,4.389637554753196e-06,0.0,,mixed,0.05,0.0009011871972357666,0.0008927387621646852,,40,760,0.05,0.0
32,0.3985524924100489,3.617494136840304e-06,0.0,,mixed,0.05,0.0008458797995212119,0.0008109502061658334,,43,757,0.05375,0.0
33,0.3985408461007819,2.99625059820768e-06,0.0,,mixed,0.05,0.0007529377497748335,0.0007337183406593609,,38,762,0.0475,0.0
34,0.39852193172083566,2.4675570617683147e-06,0.0,,mixed,0.05,0.0007277746673902929,0.000663297583910394,,38,762,0.0475,0.0
35,0.3985135502909996,2.0478468183370983e-06,0.0,,mixed,0.05,0.0006518948192682484,0.0006091466327349374,,33,767,0.04125,0.0
